Date,PM10,SO2,CO,O3,NO2
20151117,49.458,0.010,0.671,0.006,0.027
20151118,19.625,0.006,0.479,0.018,0.027
20151121,43.333,0.008,0.667,0.005,0.035
20151122,39.917,0.009,0.629,0.014,0.031
20151124,32.458,0.004,0.558,0.013,0.025
20151125,19.917,0.003,0.429,0.016,0.021
20151126,15.458,0.002,0.396,0.026,0.017
20151127,23.042,0.001,0.408,0.026,0.018
20151128,29.125,0.002,0.463,0.022,0.023
20151129,42.625,0.006,0.642,0.010,0.041
20151130,48.917,0.005,0.633,0.016,0.036
20151201,61.917,0.005,0.683,0.012,0.041
20151203,38.125,0.003,0.483,0.022,0.017
20151204,23.167,0.002,0.450,0.025,0.016
20151205,35.625,0.003,0.554,0.016,0.026
20151206,43.208,0.004,0.633,0.014,0.027
20151207,40.042,0.005,0.658,0.009,0.037
20151208,26.958,0.005,0.558,0.013,0.032
20151209,36.667,0.006,0.717,0.007,0.041
20151211,33.042,0.004,0.600,0.020,0.024
20151212,35.750,0.004,0.504,0.021,0.026
20151213,37.000,0.006,0.637,0.013,0.038
20151214,39.958,0.005,0.621,0.012,0.036
20151216,33.750,0.003,0.508,0.020,0.021
20151217,18.167,0.002,0.438,0.021,0.017
20151219,39.417,0.004,0.658,0.014,0.031
20151220,50.750,0.006,0.792,0.007,0.038
20151221,42.667,0.005,0.712,0.012,0.031
20151222,42.500,0.004,0.675,0.012,0.035
20151223,48.500,0.005,0.625,0.012,0.034
20151224,58.125,0.004,0.638,0.013,0.032
20151225,36.333,0.003,0.504,0.025,0.022
20151226,73.500,0.006,0.692,0.024,0.030
20151227,86.583,0.004,0.662,0.026,0.024
20151228,31.667,0.002,0.487,0.023,0.021
20151229,37.292,0.002,0.579,0.020,0.025
20151230,47.375,0.003,0.717,0.012,0.040
20151231,67.792,0.004,0.737,0.018,0.034
