Date,PM10,SO2,CO,O3,NO2
20160401,112.792,0.010,0.717,0.030,0.055
20160402,76.833,0.013,0.617,0.019,0.050
20160403,51.792,0.010,0.546,0.020,0.040
20160404,26.167,0.004,0.508,0.023,0.033
20160406,72.583,0.008,0.633,0.025,0.052
20160407,26.417,0.006,0.533,0.019,0.040
20160408,83.917,0.008,0.579,0.016,0.050
20160409,124.583,0.012,0.658,0.018,0.059
20160410,118.417,0.007,0.562,0.031,0.036
20160411,49.167,0.004,0.408,0.030,0.029
20160413,46.083,0.007,0.517,0.009,0.044
20160414,73.333,0.009,0.588,0.014,0.047
20160415,51.375,0.004,0.483,0.031,0.032
20160416,54.583,0.009,0.517,0.016,0.047
20160417,33.417,0.003,0.379,0.043,0.014
20160419,52.000,0.008,0.454,0.036,0.037
20160420,52.958,0.007,0.496,0.029,0.044
20160421,36.250,0.008,0.454,0.020,0.038
20160422,58.958,0.007,0.571,0.018,0.043
20160423,198.167,0.010,0.629,0.017,0.048
20160424,179.458,0.006,0.462,0.034,0.030
20160425,99.500,0.007,0.487,0.023,0.044
20160426,81.083,0.005,0.500,0.031,0.042
20160428,40.167,0.004,0.462,0.026,0.032
20160429,44.375,0.005,0.475,0.023,0.039
20160430,63.958,0.006,0.475,0.035,0.037
20160501,53.542,0.006,0.429,0.045,0.029
20160502,54.208,0.007,0.450,0.021,0.032
20160505,57.708,0.007,0.438,0.030,0.041
20160506,49.833,0.011,0.400,0.019,0.042
20160508,133.375,0.004,0.392,0.037,0.027
20160509,97.125,0.022,0.467,0.015,0.050
20160510,44.667,0.006,0.446,0.021,0.033
20160511,34.833,0.009,0.400,0.023,0.038
20160512,43.042,0.006,0.425,0.024,0.040
20160513,44.750,0.006,0.442,0.032,0.034
20160514,38.333,0.005,0.379,0.031,0.026
20160515,41.417,0.009,0.346,0.020,0.026
20160519,51.417,0.018,0.467,0.023,0.063
20160520,52.833,0.010,0.438,0.033,0.049
20160521,52.000,0.007,0.479,0.035,0.046
20160522,48.042,0.008,0.429,0.045,0.035
20160523,66.500,0.017,0.562,0.019,0.061
20160524,44.708,0.006,0.442,0.014,0.052
20160525,72.583,0.010,0.579,0.025,0.061
20160527,111.000,0.012,0.592,0.027,0.070
20160528,96.042,0.007,0.583,0.033,0.060
20160529,54.833,0.007,0.496,0.027,0.053
20160530,77.125,0.013,0.508,0.032,0.063
20160531,90.167,0.010,0.571,0.037,0.070
20160601,50.625,0.005,0.383,0.035,0.038
20160602,32.833,0.005,0.358,0.026,0.040
20160604,44.375,0.007,0.375,0.022,0.047
20160605,24.625,0.004,0.296,0.041,0.022
20160606,40.333,0.005,0.363,0.027,0.035
20160607,59.417,0.014,0.400,0.011,0.043
20160608,73.500,0.012,0.471,0.008,0.051
20160609,89.250,0.011,0.508,0.013,0.050
20160610,54.208,0.010,0.375,0.023,0.040
20160611,59.875,0.011,0.408,0.012,0.040
20160612,51.417,0.019,0.408,0.005,0.037
20160613,62.042,0.011,0.467,0.011,0.039
20160614,62.917,0.015,0.408,0.012,0.047
20160615,55.167,0.008,0.396,0.011,0.039
20160616,54.625,0.008,0.425,0.016,0.039
20160621,55.667,0.010,0.446,0.012,0.049
20160623,49.083,0.012,0.400,0.013,0.035
20160624,40.167,0.008,0.413,0.009,0.034
20160625,35.000,0.007,0.346,0.030,0.031
20160626,51.250,0.008,0.404,0.035,0.035
20160627,102.083,0.010,0.571,0.013,0.055
20160628,53.292,0.007,0.396,0.022,0.040
20160629,40.375,0.010,0.379,0.015,0.045
20160630,36.875,0.010,0.396,0.009,0.041
20160701,30.500,0.008,0.283,0.006,0.028
20160702,29.083,0.008,0.300,0.006,0.027
20160703,39.125,0.012,0.392,0.007,0.041
20160704,44.125,0.020,0.458,0.001,0.057
20160705,38.042,0.016,0.367,0.002,0.034
20160706,34.292,0.013,0.304,0.002,0.025
20160707,44.958,0.022,0.342,0.003,0.035
20160709,26.083,0.014,0.308,0.007,0.020
20160711,38.333,0.015,0.363,0.005,0.025
20160712,24.917,0.006,0.383,0.006,0.026
20160713,50.375,0.008,0.517,0.012,0.041
20160714,56.750,0.006,0.433,0.028,0.030
20160715,29.917,0.005,0.367,0.020,0.023
20160716,27.583,0.004,0.375,0.013,0.022
20160717,39.417,0.006,0.433,0.030,0.024
20160718,71.458,0.013,0.562,0.021,0.041
20160720,30.917,0.007,0.342,0.019,0.024
20160723,31.667,0.008,0.308,0.015,0.023
20160724,35.333,0.006,0.312,0.015,0.021
20160725,41.000,0.007,0.342,0.011,0.023
20160726,30.250,0.004,0.317,0.014,0.018
20160727,27.625,0.004,0.275,0.013,0.017
20160728,36.417,0.005,0.329,0.010,0.021
20160729,41.958,0.005,0.329,0.009,0.022
20160730,34.917,0.006,0.329,0.011,0.020
20160731,51.125,0.018,0.454,0.030,0.037
20160801,62.125,0.013,0.467,0.021,0.037
20160802,49.167,0.008,0.433,0.020,0.033
20160803,45.542,0.007,0.450,0.012,0.029
20160804,38.417,0.005,0.375,0.016,0.019
20160805,35.542,0.005,0.363,0.015,0.018
20160806,35.500,0.015,0.362,0.012,0.024
20160807,42.458,0.010,0.317,0.018,0.022
20160808,61.792,0.009,0.479,0.026,0.037
20160809,43.250,0.005,0.350,0.026,0.023
20160810,39.042,0.017,0.396,0.015,0.034
20160812,73.125,0.008,0.617,0.039,0.043
20160813,55.958,0.006,0.471,0.034,0.037
20160814,55.208,0.009,0.429,0.042,0.033
20160815,51.625,0.008,0.400,0.029,0.030
20160816,43.000,0.006,0.413,0.019,0.027
20160817,32.083,0.006,0.358,0.021,0.026
20160818,28.208,0.005,0.337,0.021,0.021
20160819,31.833,0.005,0.337,0.019,0.024
20160820,31.250,0.005,0.329,0.022,0.023
20160821,25.708,0.005,0.296,0.026,0.016
20160822,31.500,0.004,0.308,0.022,0.022
20160823,25.833,0.005,0.317,0.021,0.022
20160824,29.667,0.007,0.333,0.023,0.027
20160825,32.000,0.009,0.346,0.020,0.028
20160826,39.583,0.005,0.392,0.017,0.025
20160827,27.917,0.005,0.283,0.023,0.020
20160828,11.208,0.003,0.250,0.027,0.012
20160829,14.583,0.003,0.283,0.022,0.018
20160830,27.042,0.003,0.296,0.027,0.019
20160831,48.292,0.005,0.371,0.045,0.021
20160901,60.583,0.005,0.450,0.048,0.035
20160902,33.542,0.004,0.429,0.027,0.032
20160903,38.417,0.008,0.404,0.015,0.026
20160904,38.000,0.007,0.413,0.017,0.020
20160905,30.583,0.009,0.383,0.010,0.026
20160906,58.417,0.010,0.508,0.011,0.039
20160907,78.625,0.010,0.567,0.018,0.045
20160909,53.542,0.006,0.433,0.029,0.033
20160910,46.958,0.005,0.421,0.022,0.028
20160911,27.250,0.006,0.304,0.022,0.019
20160912,25.417,0.004,0.350,0.021,0.026
20160913,25.708,0.005,0.367,0.024,0.028
20160914,20.417,0.005,0.312,0.024,0.019
20160915,26.125,0.008,0.308,0.021,0.020
20160916,37.750,0.009,0.383,0.019,0.027
20160917,13.042,0.004,0.300,0.025,0.017
20160918,16.417,0.004,0.288,0.026,0.015
20160919,21.000,0.005,0.275,0.020,0.019
20160920,27.625,0.004,0.275,0.024,0.020
20160921,44.000,0.005,0.350,0.022,0.026
20160924,34.292,0.005,0.312,0.019,0.026
20160925,26.292,0.011,0.342,0.015,0.031
20160926,35.458,0.011,0.383,0.011,0.032
20160928,30.708,0.006,0.446,0.007,0.026
20160929,23.000,0.003,0.325,0.017,0.024
20160930,22.292,0.003,0.367,0.012,0.029
20161001,35.125,0.005,0.412,0.010,0.030
20161002,31.500,0.007,0.342,0.016,0.025
20161003,38.250,0.006,0.329,0.008,0.021
20161004,38.042,0.004,0.321,0.021,0.025
20161007,38.208,0.003,0.308,0.020,0.027
20161008,24.500,0.004,0.367,0.013,0.024
20161009,25.125,0.003,0.308,0.026,0.021
20161010,25.708,0.003,0.329,0.016,0.028
20161011,27.542,0.004,0.346,0.010,0.033
20161012,57.458,0.006,0.442,0.019,0.040
20161013,43.917,0.006,0.396,0.013,0.036
20161014,56.375,0.007,0.450,0.020,0.040
20161015,62.250,0.005,0.421,0.027,0.036
20161016,25.542,0.004,0.388,0.015,0.030
20161020,75.458,0.005,0.454,0.025,0.036
20161021,41.417,0.003,0.275,0.026,0.026
20161022,31.917,0.006,0.288,0.022,0.028
20161023,25.458,0.004,0.217,0.027,0.018
20161026,40.833,0.003,0.425,0.016,0.035
20161027,38.667,0.003,0.292,0.032,0.024
20161028,20.083,0.003,0.263,0.026,0.023
20161029,45.500,0.003,0.321,0.025,0.025
20161030,38.250,0.004,0.304,0.025,0.025
20161031,38.083,0.004,0.413,0.013,0.038
20161101,32.083,0.002,0.250,0.026,0.024
20161103,57.417,0.006,0.496,0.022,0.040
20161104,69.917,0.007,0.508,0.026,0.043
20161105,51.583,0.007,0.400,0.036,0.034
20161106,46.417,0.005,0.362,0.026,0.027
20161107,41.000,0.005,0.400,0.022,0.036
20161108,39.292,0.005,0.333,0.032,0.026
20161109,39.167,0.005,0.317,0.025,0.030
20161110,21.958,0.005,0.254,0.022,0.029
20161111,47.083,0.005,0.358,0.020,0.033
20161112,76.417,0.006,0.600,0.014,0.050
20161113,71.250,0.006,0.679,0.011,0.048
20161114,45.458,0.005,0.479,0.009,0.040
20161115,52.708,0.006,0.342,0.029,0.031
20161116,60.667,0.006,0.442,0.017,0.042
20161117,88.000,0.009,0.500,0.025,0.044
20161118,73.667,0.008,0.521,0.025,0.044
20161119,53.167,0.008,0.617,0.014,0.037
20161120,42.292,0.007,0.408,0.031,0.026
20161121,42.208,0.007,0.396,0.024,0.034
20161123,30.375,0.005,0.275,0.009,0.025
20161124,28.583,0.005,0.208,0.013,0.019
20161126,52.417,0.005,0.504,0.008,0.038
20161127,38.875,0.005,0.396,0.021,0.023
20161128,75.292,0.005,0.442,0.019,0.027
20161129,30.500,0.005,0.354,0.016,0.030
20161130,33.750,0.006,0.458,0.009,0.033
20161201,55.875,0.005,0.388,0.022,0.024
20161202,21.875,0.006,0.275,0.023,0.022
20161203,44.958,0.010,0.600,0.003,0.047
20161204,48.083,0.012,0.608,0.007,0.040
20161206,38.375,0.004,0.308,0.023,0.023
20161207,44.500,0.006,0.496,0.010,0.038
20161208,77.375,0.007,0.521,0.013,0.040
20161209,62.958,0.006,0.458,0.024,0.029
20161210,26.750,0.004,0.333,0.016,0.028
20161211,29.917,0.005,0.396,0.013,0.035
20161212,51.250,0.007,0.646,0.004,0.049
20161213,62.750,0.006,0.600,0.004,0.046
20161214,62.167,0.005,0.475,0.009,0.033
20161215,47.875,0.003,0.325,0.022,0.020
20161216,25.167,0.003,0.308,0.022,0.022
20161217,43.042,0.005,0.492,0.015,0.035
20161218,44.625,0.006,0.571,0.010,0.042
20161219,48.667,0.006,0.850,0.002,0.053
20161221,40.667,0.009,0.471,0.011,0.037
20161222,21.125,0.005,0.375,0.021,0.019
20161224,39.625,0.004,0.496,0.015,0.026
20161225,39.833,0.005,0.592,0.009,0.033
20161226,33.833,0.005,0.583,0.006,0.036
20161227,27.125,0.004,0.342,0.025,0.017
20161230,23.875,0.004,0.367,0.016,0.030
20161231,34.958,0.005,0.433,0.020,0.030
