Date,PM10,SO2,CO,O3,NO2
20200219,29.958,0.004,0.483,0.028,0.030
20200220,44.083,0.004,0.604,0.019,0.047
20200221,41.500,0.004,0.571,0.024,0.042
20200222,53.583,0.003,0.421,0.042,0.015
20200223,24.000,0.003,0.400,0.037,0.015
20200224,26.417,0.004,0.504,0.021,0.038
20200226,22.125,0.003,0.471,0.029,0.027
20200227,19.958,0.003,0.433,0.025,0.026
20200228,17.750,0.003,0.471,0.018,0.033
20200229,22.125,0.003,0.454,0.020,0.029
20200301,24.083,0.003,0.446,0.036,0.021
20200304,25.167,0.002,0.346,0.037,0.014
20200305,37.583,0.003,0.467,0.040,0.019
20200306,37.000,0.003,0.496,0.024,0.040
20200307,29.833,0.003,0.504,0.023,0.038
20200308,31.083,0.003,0.433,0.036,0.020
20200309,25.250,0.004,0.438,0.025,0.032
20200311,26.792,0.003,0.375,0.035,0.015
20200312,32.333,0.004,0.392,0.027,0.028
20200313,41.542,0.004,0.458,0.038,0.029
20200314,21.750,0.003,0.329,0.041,0.012
20200315,33.667,0.003,0.358,0.045,0.010
20200316,23.292,0.003,0.354,0.035,0.018
20200318,50.000,0.003,0.425,0.047,0.026
20200319,49.333,0.003,0.367,0.049,0.018
20200320,48.625,0.003,0.354,0.033,0.019
20200321,40.792,0.003,0.350,0.047,0.018
20200322,45.125,0.003,0.375,0.047,0.015
20200323,42.167,0.004,0.417,0.036,0.026
20200325,30.958,0.003,0.396,0.030,0.033
20200326,31.583,0.004,0.438,0.016,0.043
20200327,28.167,0.003,0.458,0.015,0.034
20200328,33.458,0.003,0.408,0.028,0.020
20200329,25.833,0.003,0.350,0.041,0.013
20200330,26.250,0.003,0.383,0.032,0.025
20200401,35.167,0.003,0.388,0.037,0.030
20200402,29.250,0.003,0.383,0.042,0.023
20200403,34.542,0.004,0.438,0.045,0.028
20200404,47.750,0.004,0.408,0.055,0.017
20200405,33.083,0.003,0.321,0.046,0.013
20200406,39.958,0.004,0.425,0.042,0.033
20200407,73.167,0.005,0.467,0.069,0.022
20200409,39.167,0.003,0.383,0.048,0.019
20200410,24.375,0.003,0.425,0.030,0.028
20200411,22.917,0.003,0.404,0.034,0.026
20200412,19.125,0.003,0.346,0.047,0.014
20200413,17.167,0.003,0.329,0.043,0.015
20200415,37.375,0.004,0.492,0.034,0.036
20200416,42.625,0.003,0.396,0.040,0.022
20200417,24.500,0.003,0.462,0.025,0.034
20200418,38.917,0.003,0.400,0.048,0.018
20200419,20.667,0.003,0.388,0.046,0.017
20200420,18.792,0.003,0.379,0.053,0.015
20200421,30.500,0.003,0.329,0.048,0.012
20200423,47.000,0.003,0.362,0.041,0.012
20200424,40.250,0.003,0.375,0.044,0.017
20200425,55.708,0.003,0.429,0.067,0.019
20200426,50.708,0.003,0.425,0.058,0.013
20200427,35.042,0.003,0.433,0.045,0.022
20200429,43.958,0.004,0.467,0.054,0.028
20200430,30.625,0.003,0.396,0.054,0.015
20200501,41.375,0.003,0.400,0.043,0.016
20200502,40.625,0.003,0.438,0.028,0.024
20200503,30.500,0.004,0.442,0.026,0.022
20200504,35.667,0.004,0.492,0.021,0.030
20200505,29.042,0.004,0.417,0.024,0.025
20200507,20.500,0.004,0.396,0.038,0.021
20200509,25.292,0.003,0.400,0.024,0.030
20200510,24.750,0.003,0.462,0.039,0.020
20200511,50.792,0.003,0.529,0.052,0.025
20200512,51.208,0.004,0.483,0.055,0.020
20200515,36.625,0.004,0.500,0.023,0.041
20200516,44.042,0.003,0.546,0.025,0.034
20200517,26.292,0.004,0.433,0.032,0.030
20200518,36.208,0.003,0.542,0.024,0.042
20200519,31.458,0.003,0.400,0.042,0.016
20200523,24.792,0.004,0.346,0.025,0.028
20200524,30.292,0.003,0.379,0.025,0.026
20200525,42.417,0.004,0.508,0.024,0.039
20200526,58.750,0.005,0.575,0.018,0.051
20200527,38.042,0.004,0.429,0.046,0.030
20200530,35.833,0.008,0.458,0.044,0.039
20200531,31.583,0.005,0.388,0.037,0.031
20200601,34.375,0.004,0.425,0.039,0.029
20200603,31.875,0.003,0.400,0.037,0.028
20200604,41.833,0.003,0.438,0.036,0.035
20200605,69.875,0.006,0.496,0.023,0.054
20200606,66.375,0.005,0.467,0.044,0.024
20200607,17.833,0.004,0.337,0.035,0.022
20200608,23.625,0.004,0.392,0.018,0.043
20200610,38.833,0.004,0.400,0.022,0.041
20200611,32.292,0.004,0.375,0.019,0.037
20200612,25.333,0.003,0.388,0.014,0.030
20200613,20.167,0.003,0.442,0.018,0.031
20200614,13.333,0.003,0.329,0.019,0.015
20200615,33.083,0.003,0.408,0.018,0.025
20200617,25.875,0.005,0.392,0.021,0.037
20200618,17.958,0.003,0.408,0.038,0.028
20200619,31.792,0.003,0.417,0.039,0.024
20200620,25.125,0.003,0.379,0.028,0.019
20200621,19.333,0.004,0.346,0.030,0.014
20200623,28.125,0.005,0.362,0.021,0.036
20200624,24.708,0.004,0.350,0.019,0.032
20200625,22.583,0.003,0.542,0.020,0.037
20200626,24.875,0.003,0.413,0.033,0.025
20200627,36.667,0.004,0.496,0.025,0.042
20200628,46.750,0.005,0.521,0.040,0.041
20200629,35.417,0.003,0.454,0.030,0.034
20200701,19.667,0.004,0.379,0.024,0.029
20200702,32.083,0.005,0.450,0.017,0.036
20200703,17.292,0.004,0.400,0.021,0.022
20200704,18.708,0.004,0.388,0.018,0.028
20200705,25.958,0.005,0.408,0.021,0.032
20200707,21.000,0.003,0.408,0.028,0.024
20200708,36.750,0.004,0.450,0.034,0.035
20200709,33.708,0.003,0.479,0.031,0.034
20200710,13.583,0.003,0.438,0.017,0.027
20200711,29.333,0.004,0.458,0.015,0.028
20200712,13.208,0.003,0.383,0.025,0.015
20200714,13.792,0.003,0.504,0.011,0.027
20200715,18.750,0.003,0.442,0.013,0.023
20200716,23.375,0.003,0.404,0.016,0.021
20200717,21.875,0.003,0.383,0.018,0.021
20200718,20.417,0.004,0.392,0.017,0.019
20200719,22.583,0.003,0.371,0.014,0.020
20200721,23.625,0.004,0.483,0.024,0.032
20200722,17.667,0.004,0.479,0.013,0.048
20200723,12.500,0.003,0.438,0.014,0.033
20200724,27.292,0.003,0.346,0.026,0.022
20200725,28.458,0.003,0.375,0.022,0.022
20200726,24.458,0.004,0.350,0.024,0.027
20200727,28.875,0.004,0.475,0.011,0.038
20200729,25.167,0.005,0.529,0.004,0.042
20200731,23.708,0.004,0.458,0.015,0.029
20200801,25.500,0.005,0.446,0.010,0.023
20200802,43.042,0.004,0.296,0.010,0.015
20200803,44.292,0.004,0.308,0.008,0.015
20200805,35.375,0.004,0.317,0.008,0.016
20200806,41.833,0.004,0.304,0.010,0.014
20200807,48.875,0.004,0.346,0.009,0.019
20200809,15.625,0.003,0.279,0.009,0.010
20200811,24.833,0.003,0.367,0.011,0.021
20200812,22.042,0.003,0.417,0.006,0.023
20200813,21.708,0.003,0.362,0.017,0.020
20200814,22.333,0.003,0.312,0.024,0.018
20200815,27.292,0.003,0.337,0.029,0.021
20200816,19.583,0.004,0.337,0.016,0.019
20200817,35.292,0.004,0.417,0.025,0.028
20200819,53.458,0.004,0.475,0.037,0.037
20200820,61.417,0.006,0.492,0.035,0.049
20200821,48.125,0.006,0.446,0.020,0.033
20200822,25.542,0.003,0.367,0.027,0.017
20200823,27.542,0.005,0.350,0.036,0.021
20200827,21.833,0.003,0.404,0.024,0.019
20200829,15.542,0.003,0.379,0.011,0.018
20200830,25.250,0.006,0.438,0.027,0.021
20200901,21.542,0.004,0.450,0.020,0.019
20200902,16.833,0.003,0.383,0.020,0.011
20200903,28.333,0.003,0.421,0.036,0.012
20200904,43.292,0.004,0.592,0.051,0.022
20200905,29.083,0.003,0.550,0.032,0.027
20200906,11.333,0.003,0.471,0.038,0.009
20200908,51.417,0.003,0.558,0.059,0.020
20200910,35.542,0.003,0.492,0.031,0.029
20200911,38.958,0.004,0.550,0.029,0.026
20200915,28.083,0.004,0.508,0.029,0.029
20200916,20.208,0.003,0.500,0.023,0.028
20200917,21.958,0.003,0.471,0.024,0.021
20200918,25.000,0.003,0.521,0.025,0.021
20200920,19.917,0.003,0.417,0.043,0.011
20200922,15.542,0.004,0.475,0.023,0.016
20200923,17.458,0.004,0.458,0.026,0.016
20200924,20.542,0.003,0.458,0.027,0.016
20200925,18.542,0.003,0.433,0.029,0.013
20200926,20.458,0.003,0.438,0.030,0.014
20200927,20.292,0.003,0.396,0.033,0.011
20200929,21.167,0.004,0.462,0.024,0.025
20200930,18.250,0.004,0.450,0.032,0.015
20201001,14.458,0.003,0.450,0.032,0.012
20201002,18.125,0.003,0.442,0.034,0.013
20201003,31.292,0.005,0.542,0.043,0.022
20201006,24.500,0.003,0.421,0.029,0.021
20201008,22.750,0.003,0.337,0.037,0.013
20201009,27.917,0.004,0.350,0.044,0.012
20201010,24.167,0.003,0.400,0.040,0.017
20201011,21.875,0.003,0.388,0.037,0.015
20201013,33.167,0.003,0.413,0.038,0.023
20201014,27.500,0.003,0.400,0.037,0.024
20201015,31.250,0.004,0.425,0.038,0.022
20201017,30.750,0.003,0.433,0.042,0.022
20201018,30.125,0.004,0.467,0.053,0.021
20201020,39.292,0.004,0.521,0.033,0.033
20201021,30.083,0.004,0.442,0.025,0.033
20201022,26.625,0.003,0.396,0.027,0.020
20201023,28.417,0.003,0.337,0.036,0.013
20201024,18.875,0.003,0.346,0.035,0.014
20201025,19.292,0.004,0.388,0.045,0.012
20201027,52.042,0.004,0.562,0.027,0.052
20201028,79.167,0.005,0.579,0.052,0.035
20201029,38.667,0.004,0.471,0.031,0.030
20201030,23.125,0.004,0.408,0.032,0.021
20201031,17.333,0.003,0.375,0.030,0.022
20201101,18.000,0.004,0.467,0.023,0.025
20201103,23.333,0.003,0.342,0.030,0.014
20201104,18.958,0.003,0.321,0.032,0.015
20201105,31.917,0.004,0.483,0.013,0.042
20201106,33.583,0.005,0.562,0.015,0.047
20201107,36.042,0.004,0.463,0.036,0.024
20201108,62.625,0.004,0.375,0.048,0.012
20201109,19.458,0.003,0.329,0.030,0.014
20201111,29.958,0.004,0.492,0.020,0.034
20201112,23.958,0.004,0.467,0.017,0.037
20201113,38.875,0.004,0.492,0.023,0.043
20201114,35.208,0.004,0.429,0.036,0.023
20201115,17.333,0.003,0.371,0.031,0.019
20201117,50.167,0.004,0.529,0.031,0.033
20201118,44.625,0.005,0.575,0.011,0.040
20201119,23.792,0.003,0.367,0.028,0.016
20201120,16.458,0.003,0.425,0.034,0.012
20201121,19.250,0.003,0.400,0.022,0.020
20201122,16.167,0.003,0.375,0.024,0.014
20201123,19.958,0.003,0.304,0.031,0.013
20201125,27.042,0.004,0.404,0.025,0.021
20201126,39.500,0.004,0.467,0.020,0.028
20201127,31.875,0.004,0.425,0.028,0.019
20201128,21.875,0.003,0.333,0.031,0.012
20201129,14.375,0.003,0.312,0.033,0.010
20201201,27.917,0.004,0.454,0.020,0.028
20201203,22.875,0.004,0.392,0.032,0.017
20201204,19.500,0.004,0.337,0.032,0.016
20201206,26.292,0.004,0.392,0.033,0.015
20201208,33.958,0.004,0.379,0.032,0.017
20201209,29.708,0.004,0.483,0.012,0.040
20201210,30.000,0.004,0.483,0.014,0.034
20201211,34.167,0.004,0.496,0.031,0.025
20201212,49.083,0.004,0.450,0.036,0.018
20201213,41.667,0.004,0.450,0.037,0.019
20201216,20.333,0.003,0.375,0.028,0.014
20201217,18.708,0.003,0.350,0.030,0.015
20201218,30.750,0.003,0.504,0.024,0.024
20201220,16.583,0.003,0.388,0.035,0.012
20201223,61.667,0.005,0.629,0.028,0.040
20201224,45.500,0.003,0.429,0.043,0.018
20201225,21.833,0.003,0.358,0.031,0.014
20201226,30.958,0.003,0.467,0.025,0.022
20201229,47.875,0.004,0.667,0.015,0.044
20201230,18.417,0.003,0.333,0.033,0.009
