Date,PM10,SO2,CO,O3,NO2
20190330,50.833,0.005,0.433,0.040,0.022
20190331,29.708,0.002,0.350,0.047,0.008
20190401,31.333,0.003,0.358,0.040,0.016
20190404,45.917,0.004,0.433,0.049,0.026
20190405,58.208,0.007,0.525,0.042,0.037
20190406,81.292,0.006,0.479,0.030,0.038
20190407,76.125,0.006,0.525,0.036,0.034
20190409,29.958,0.003,0.396,0.034,0.023
20190410,17.250,0.003,0.408,0.031,0.024
20190411,21.417,0.003,0.442,0.021,0.031
20190412,34.083,0.004,0.408,0.033,0.032
20190413,44.708,0.004,0.513,0.034,0.039
20190414,31.458,0.005,0.421,0.048,0.022
20190415,54.250,0.005,0.438,0.038,0.029
20190416,60.000,0.009,0.567,0.018,0.056
20190417,46.250,0.007,0.429,0.034,0.034
20190419,53.042,0.006,0.450,0.025,0.031
20190420,42.292,0.007,0.425,0.029,0.032
20190421,70.208,0.012,0.600,0.027,0.048
20190423,54.167,0.011,0.496,0.015,0.047
20190424,36.458,0.004,0.521,0.008,0.040
20190425,66.542,0.003,0.483,0.019,0.030
20190426,26.208,0.004,0.479,0.016,0.031
20190427,21.458,0.004,0.392,0.029,0.023
20190428,22.000,0.003,0.400,0.029,0.023
20190430,35.167,0.004,0.508,0.015,0.033
20190501,56.583,0.004,0.433,0.031,0.023
20190502,96.292,0.010,0.504,0.036,0.040
20190503,71.750,0.012,0.475,0.026,0.046
20190504,84.292,0.029,0.662,0.032,0.073
20190505,70.250,0.012,0.575,0.038,0.045
20190506,53.333,0.006,0.475,0.035,0.028
20190507,33.167,0.004,0.371,0.040,0.022
20190509,55.625,0.006,0.442,0.051,0.036
20190510,76.375,0.013,0.575,0.048,0.060
20190511,66.833,0.020,0.529,0.034,0.065
20190512,52.708,0.006,0.513,0.061,0.031
20190514,52.208,0.009,0.450,0.023,0.041
20190515,42.083,0.015,0.433,0.029,0.043
20190516,46.167,0.017,0.450,0.028,0.047
20190517,38.208,0.006,0.429,0.035,0.032
20190518,21.625,0.003,0.379,0.034,0.022
20190521,35.917,0.004,0.388,0.039,0.026
20190522,63.042,0.006,0.500,0.056,0.039
20190523,91.792,0.005,0.596,0.047,0.054
20190524,96.667,0.007,0.625,0.037,0.063
20190525,68.417,0.006,0.579,0.052,0.046
20190526,45.625,0.006,0.479,0.035,0.035
20190527,30.958,0.004,0.379,0.039,0.022
20190530,34.042,0.006,0.425,0.042,0.037
20190531,27.708,0.004,0.371,0.058,0.025
20190601,37.333,0.005,0.433,0.054,0.029
20190602,40.708,0.009,0.529,0.034,0.043
20190604,53.917,0.010,0.513,0.018,0.049
20190605,54.375,0.012,0.521,0.022,0.050
20190606,62.792,0.011,0.492,0.026,0.042
20190607,21.292,0.005,0.467,0.035,0.033
20190608,38.750,0.005,0.454,0.037,0.025
20190609,31.125,0.005,0.425,0.037,0.020
20190611,28.583,0.003,0.413,0.027,0.026
20190612,34.250,0.007,0.429,0.023,0.029
20190613,28.625,0.011,0.371,0.018,0.031
20190614,32.708,0.004,0.446,0.022,0.033
20190615,28.083,0.006,0.379,0.041,0.026
20190616,27.333,0.007,0.413,0.033,0.023
20190617,31.458,0.005,0.396,0.023,0.030
20190618,50.917,0.006,0.517,0.025,0.040
20190620,68.458,0.008,0.579,0.043,0.045
20190621,53.750,0.007,0.546,0.029,0.041
20190622,30.458,0.003,0.421,0.032,0.023
20190623,22.500,0.004,0.425,0.033,0.020
20190624,22.625,0.007,0.396,0.025,0.030
20190625,30.583,0.007,0.438,0.022,0.035
20190628,28.792,0.008,0.429,0.013,0.035
20190629,25.292,0.004,0.442,0.016,0.031
20190630,23.708,0.006,0.454,0.025,0.025
20190703,53.042,0.012,0.558,0.013,0.048
20190704,62.375,0.010,0.558,0.042,0.049
20190705,59.250,0.013,0.583,0.022,0.052
20190706,36.375,0.005,0.438,0.034,0.023
20190707,28.375,0.004,0.400,0.035,0.017
20190709,27.292,0.003,0.413,0.022,0.024
20190710,16.042,0.003,0.396,0.024,0.018
20190711,22.292,0.004,0.454,0.021,0.029
20190712,26.750,0.007,0.429,0.021,0.031
20190713,29.042,0.008,0.425,0.018,0.036
20190714,30.208,0.006,0.475,0.034,0.026
20190716,28.083,0.004,0.429,0.019,0.025
20190717,25.042,0.005,0.417,0.019,0.025
20190718,18.708,0.005,0.450,0.012,0.033
20190719,22.792,0.008,0.433,0.004,0.025
20190720,17.292,0.003,0.312,0.013,0.010
20190721,25.750,0.004,0.363,0.029,0.020
20190723,31.250,0.005,0.421,0.013,0.022
20190724,25.042,0.005,0.342,0.010,0.021
20190725,25.000,0.004,0.363,0.009,0.024
20190726,20.875,0.004,0.363,0.008,0.021
20190727,28.500,0.005,0.371,0.006,0.023
20190728,20.542,0.004,0.333,0.010,0.016
20190730,22.542,0.005,0.354,0.007,0.022
20190731,21.667,0.005,0.333,0.007,0.019
20190801,15.917,0.005,0.325,0.010,0.019
20190802,33.542,0.013,0.442,0.021,0.040
20190803,34.750,0.011,0.433,0.019,0.031
20190804,28.625,0.013,0.388,0.013,0.027
20190805,34.208,0.011,0.450,0.012,0.031
20190808,37.375,0.013,0.400,0.010,0.027
20190809,35.500,0.013,0.412,0.008,0.030
20190810,23.083,0.004,0.379,0.019,0.016
20190811,20.042,0.004,0.354,0.023,0.012
20190812,23.792,0.008,0.342,0.010,0.019
20190814,26.875,0.004,0.404,0.020,0.017
20190817,32.625,0.005,0.500,0.043,0.021
20190818,55.292,0.005,0.562,0.060,0.020
20190819,57.833,0.006,0.592,0.035,0.031
20190820,38.792,0.005,0.513,0.030,0.025
20190822,17.792,0.003,0.325,0.009,0.018
20190823,37.583,0.003,0.450,0.027,0.023
20190824,30.667,0.003,0.475,0.053,0.013
20190825,28.042,0.004,0.458,0.036,0.022
20190827,18.167,0.004,0.438,0.023,0.026
20190829,28.917,0.004,0.496,0.024,0.025
20190830,31.292,0.004,0.450,0.036,0.023
20190831,28.792,0.004,0.408,0.050,0.020
20190901,35.917,0.010,0.475,0.037,0.032
20190902,36.917,0.003,0.500,0.019,0.034
20190905,38.292,0.010,0.417,0.011,0.031
20190907,24.458,0.003,0.300,0.014,0.013
20190908,24.625,0.007,0.383,0.007,0.027
20190909,37.250,0.015,0.438,0.006,0.037
20190911,28.875,0.009,0.433,0.018,0.031
20190912,17.958,0.003,0.363,0.028,0.015
20190913,15.333,0.003,0.325,0.029,0.013
20190914,23.667,0.012,0.388,0.018,0.028
20190915,21.250,0.004,0.417,0.025,0.020
20190916,19.375,0.003,0.433,0.024,0.021
20190918,26.625,0.007,0.396,0.029,0.028
20190919,30.125,0.004,0.388,0.024,0.021
20190920,22.125,0.004,0.379,0.024,0.020
20190921,10.875,0.003,0.342,0.035,0.017
20190922,2.833,0.003,0.300,0.044,0.007
20190923,12.375,0.003,0.400,0.027,0.020
20190925,23.458,0.004,0.475,0.019,0.028
20190926,30.625,0.004,0.425,0.027,0.025
20190927,30.625,0.004,0.475,0.019,0.029
20190928,19.500,0.004,0.471,0.011,0.026
20190929,31.958,0.009,0.508,0.016,0.030
20190930,45.125,0.011,0.550,0.010,0.036
20191002,24.875,0.004,0.408,0.012,0.021
20191003,12.792,0.002,0.312,0.026,0.009
20191004,31.917,0.006,0.408,0.018,0.028
20191005,31.250,0.004,0.413,0.026,0.020
20191006,20.750,0.004,0.358,0.032,0.014
20191008,23.625,0.003,0.421,0.033,0.017
20191009,28.333,0.005,0.413,0.033,0.024
20191010,37.417,0.005,0.504,0.025,0.040
20191011,31.208,0.004,0.504,0.023,0.034
20191012,36.708,0.003,0.392,0.034,0.016
20191013,26.875,0.003,0.342,0.032,0.014
20191015,25.292,0.003,0.375,0.025,0.020
20191016,21.292,0.004,0.417,0.024,0.026
20191017,19.500,0.004,0.417,0.024,0.025
20191018,12.458,0.003,0.375,0.029,0.019
20191019,16.292,0.003,0.396,0.026,0.022
20191020,17.750,0.003,0.396,0.027,0.021
20191022,21.500,0.003,0.367,0.033,0.021
20191023,23.875,0.003,0.375,0.033,0.020
20191024,20.708,0.003,0.375,0.033,0.019
20191025,20.375,0.006,0.333,0.028,0.023
20191026,26.250,0.003,0.337,0.042,0.012
20191027,16.292,0.003,0.304,0.040,0.010
20191029,95.333,0.005,0.458,0.036,0.024
20191030,36.458,0.003,0.325,0.035,0.015
20191031,31.292,0.004,0.383,0.034,0.023
20191101,102.333,0.006,0.483,0.041,0.037
20191102,54.792,0.005,0.438,0.028,0.028
20191103,58.417,0.005,0.442,0.037,0.023
20191105,29.208,0.003,0.429,0.025,0.029
20191106,38.208,0.005,0.404,0.035,0.030
20191107,36.250,0.005,0.417,0.036,0.024
20191108,40.875,0.004,0.458,0.036,0.024
20191109,39.458,0.005,0.433,0.026,0.034
20191110,30.583,0.004,0.492,0.022,0.034
20191112,35.333,0.005,0.496,0.025,0.034
20191113,36.042,0.004,0.504,0.020,0.034
20191114,23.625,0.003,0.312,0.032,0.013
20191115,34.125,0.005,0.425,0.027,0.026
20191116,37.500,0.004,0.458,0.025,0.036
20191117,43.167,0.006,0.483,0.019,0.037
20191119,29.208,0.003,0.337,0.028,0.015
20191120,22.917,0.004,0.337,0.025,0.021
20191121,21.250,0.003,0.471,0.016,0.035
20191122,23.292,0.004,0.421,0.022,0.028
20191123,22.375,0.004,0.421,0.020,0.028
20191124,30.417,0.004,0.550,0.013,0.031
20191126,16.958,0.003,0.396,0.023,0.026
20191127,23.917,0.003,0.400,0.018,0.028
20191128,16.542,0.003,0.417,0.020,0.023
20191129,15.083,0.003,0.354,0.025,0.022
20191130,18.000,0.003,0.438,0.020,0.030
20191201,21.000,0.004,0.446,0.020,0.028
20191203,16.250,0.003,0.392,0.025,0.020
20191204,29.667,0.003,0.458,0.024,0.028
20191205,24.542,0.003,0.375,0.031,0.018
20191206,15.500,0.003,0.300,0.030,0.015
20191207,21.208,0.003,0.392,0.027,0.020
20191208,36.250,0.005,0.483,0.022,0.030
20191210,61.167,0.004,0.787,0.017,0.056
20191211,53.875,0.005,0.558,0.033,0.035
20191212,15.375,0.003,0.346,0.023,0.020
20191213,26.292,0.004,0.512,0.012,0.038
20191214,33.958,0.004,0.546,0.022,0.030
20191215,20.792,0.003,0.458,0.023,0.024
20191216,28.083,0.004,0.567,0.011,0.043
20191218,28.917,0.003,0.429,0.029,0.019
20191219,24.500,0.003,0.333,0.032,0.016
20191220,27.625,0.003,0.450,0.025,0.023
20191221,39.750,0.004,0.533,0.018,0.033
20191222,44.500,0.003,0.617,0.018,0.036
20191224,46.500,0.004,0.642,0.016,0.038
20191225,44.417,0.004,0.675,0.013,0.043
20191226,29.042,0.004,0.579,0.018,0.033
20191227,20.833,0.003,0.346,0.027,0.017
20191228,33.292,0.004,0.458,0.017,0.029
20191229,44.708,0.004,0.704,0.007,0.046
20191231,17.708,0.003,0.308,0.036,0.012
