Date,PM10,SO2,CO,O3,NO2
2016010307,68.0,0.006,1.1,0.005,0.043
2016010308,76.0,0.006,1.2,0.005,0.045
2016010309,73.0,0.006,1.3,0.005,0.044
2016010310,80.0,0.006,0.9,0.011,0.041
2016010311,67.0,0.006,1.0,0.008,0.048
2016010312,81.0,0.009,0.8,0.013,0.046
2016010313,65.0,0.005,0.6,0.022,0.035
2016010314,55.0,0.004,0.6,0.023,0.036
2016010315,35.0,0.005,0.7,0.022,0.037
2016010316,47.0,0.009,0.8,0.014,0.047
2016010317,68.0,0.011,0.9,0.01,0.054
2016010318,74.0,0.01,1.1,0.008,0.053
2016010319,68.0,0.01,1.1,0.007,0.057
2016010320,65.0,0.009,1.2,0.005,0.06
2016010321,74.0,0.008,1.0,0.005,0.059
2016010322,62.0,0.007,1.1,0.005,0.059
2016010323,70.0,0.006,0.6,0.024,0.029
2016010324,47.0,0.005,0.9,0.004,0.051
2016010401,66.0,0.005,1.0,0.004,0.048
2016010402,63.0,0.007,1.1,0.009,0.045
2016010403,62.0,0.006,1.1,0.005,0.045
2016010404,62.0,0.01,0.9,0.01,0.039
2016010405,66.0,0.008,0.7,0.026,0.022
2016010406,72.0,0.006,0.7,0.04,0.017
2016010407,104.0,0.006,0.7,0.033,0.025
2016010408,112.0,0.005,0.8,0.029,0.035
2016010409,119.0,0.005,0.9,0.023,0.046
2016010410,129.0,0.005,0.9,0.028,0.043
2016010411,151.0,0.006,0.9,0.031,0.043
2016010412,159.0,0.006,0.8,0.038,0.037
2016010413,150.0,0.006,0.8,0.037,0.037
2016010414,130.0,0.006,0.7,0.038,0.033
2016010415,104.0,0.005,0.7,0.035,0.036
2016010416,102.0,0.005,0.6,0.03,0.038
2016010417,97.0,0.005,0.6,0.024,0.043
2016010418,97.0,0.005,0.8,0.011,0.056
2016010419,90.0,0.004,0.9,0.008,0.056
2016010420,69.0,0.004,0.7,0.012,0.046
2016010421,54.0,0.003,0.6,0.013,0.044
2016010422,48.0,0.004,0.6,0.013,0.043
2016010423,44.0,0.004,0.6,0.011,0.044
2016010424,41.0,0.003,0.6,0.024,0.027
2016010501,33.0,0.003,0.6,0.028,0.019
2016010502,45.0,0.002,0.5,0.028,0.017
2016010503,34.0,0.003,0.5,0.028,0.016
2016010504,38.0,0.003,0.5,0.03,0.014
2016010505,42.0,0.002,0.5,0.033,0.011
2016010506,38.0,0.002,0.4,0.033,0.013
2016010507,23.0,0.002,0.5,0.03,0.016
2016010508,19.0,0.002,0.5,0.023,0.025
2016010509,23.0,0.002,0.5,0.015,0.036
2016010510,35.0,0.002,0.5,0.015,0.036
2016010511,33.0,0.003,0.5,0.013,0.037
2016010512,40.0,0.003,0.6,0.016,0.036
2016010513,49.0,0.004,0.6,0.01,0.043
2016010514,52.0,0.004,0.6,0.022,0.033
2016010515,42.0,0.004,0.5,0.022,0.032
2016010516,37.0,0.004,0.6,0.019,0.035
2016010517,53.0,0.004,0.6,0.012,0.043
2016010518,58.0,0.004,0.7,0.007,0.045
2016010519,66.0,0.003,0.6,0.008,0.041
2016010520,57.0,0.004,0.6,0.006,0.046
2016010521,51.0,0.005,0.6,0.006,0.047
2016010522,50.0,0.002,0.5,0.015,0.032
2016010523,29.0,0.002,0.5,0.019,0.027
2016010524,17.0,0.002,0.4,0.023,0.02
2016010601,19.0,0.002,0.5,0.023,0.018
2016010602,20.0,0.002,0.4,0.026,0.014
2016010603,19.0,0.002,0.4,0.025,0.015
2016010604,19.0,0.002,0.4,0.027,0.014
2016010605,17.0,0.002,0.4,0.024,0.016
2016010606,22.0,0.002,0.4,0.027,0.016
2016010607,22.0,0.002,0.4,0.025,0.019
2016010608,22.0,0.002,0.5,0.021,0.026
2016010609,59.0,0.003,0.6,0.017,0.034
2016010610,65.0,0.003,0.5,0.021,0.029
2016010611,62.0,0.003,0.5,0.019,0.03
2016010612,72.0,0.003,0.5,0.022,0.027
2016010613,56.0,0.003,0.5,0.028,0.022
2016010614,47.0,0.003,0.5,0.025,0.027
2016010615,54.0,0.003,0.5,0.024,0.028
2016010616,68.0,0.003,0.5,0.025,0.027
2016010617,58.0,0.003,0.5,0.023,0.032
2016010618,69.0,0.003,0.6,0.018,0.036
2016010619,42.0,0.003,0.7,0.014,0.04
2016010620,46.0,0.003,0.6,0.012,0.042
2016010621,48.0,0.003,0.6,0.015,0.034
2016010622,48.0,0.003,0.6,0.021,0.028
2016010623,44.0,0.003,0.6,0.023,0.023
2016010624,52.0,0.003,0.6,0.023,0.02
2016010701,60.0,0.003,0.6,0.026,0.015
2016010702,55.0,0.003,0.6,0.025,0.016
2016010703,67.0,0.002,0.5,0.025,0.014
2016010704,57.0,0.003,0.5,0.025,0.013
2016010705,48.0,0.002,0.5,0.026,0.013
2016010706,55.0,0.003,0.6,0.019,0.02
2016010707,60.0,0.003,0.6,0.014,0.026
2016010708,59.0,0.003,0.6,0.01,0.032
2016010709,68.0,0.003,0.7,0.011,0.033
2016010710,72.0,0.003,0.7,0.012,0.031
2016010711,89.0,0.003,0.6,0.02,0.026
2016010712,68.0,0.002,0.6,0.026,0.019
2016010713,81.0,0.002,0.6,0.03,0.017
2016010714,54.0,0.002,0.5,0.029,0.023
2016010715,43.0,0.002,0.5,0.027,0.025
2016010716,42.0,,,,
2016010717,40.0,,,,
2016010718,41.0,,,,
2016010719,33.0,0.005,0.6,0.006,0.041
2016010720,46.0,0.005,0.6,0.005,0.042
2016010721,50.0,0.004,0.5,0.009,0.032
2016010722,53.0,0.004,0.5,0.014,0.024
2016010723,39.0,0.004,0.5,0.016,0.02
2016010724,41.0,0.004,0.4,0.019,0.016
2016010801,50.0,0.004,0.4,0.024,0.009
2016010802,36.0,0.003,0.4,0.027,0.008
2016010803,29.0,0.003,0.4,0.027,0.007
2016010804,37.0,0.004,0.4,0.024,0.008
2016010805,45.0,0.004,0.4,0.025,0.008
2016010806,35.0,0.003,0.4,0.024,0.011
2016010807,31.0,0.003,0.4,0.02,0.017
2016010808,29.0,0.004,0.4,0.016,0.02
2016010809,27.0,0.003,0.4,0.016,0.022
2016010810,26.0,0.004,0.4,0.017,0.019
2016010811,38.0,0.003,0.4,0.02,0.018
2016010812,42.0,0.004,0.4,0.021,0.018
2016010813,42.0,0.003,0.4,0.026,0.014
2016010814,28.0,0.004,0.4,0.026,0.016
2016010815,36.0,0.004,0.4,0.023,0.018
2016010816,39.0,0.004,0.4,0.024,0.019
2016010817,30.0,0.004,0.5,0.022,0.022
2016010818,29.0,0.004,0.5,0.016,0.028
2016010819,26.0,0.004,0.6,0.01,0.036
2016010820,27.0,0.005,0.5,0.005,0.04
2016010821,34.0,0.005,0.6,0.005,0.037
2016010822,38.0,0.005,0.5,0.011,0.031
2016010823,38.0,0.004,0.5,0.013,0.027
2016010824,32.0,0.004,0.5,0.021,0.018
2016010901,25.0,0.004,0.5,0.026,0.012
2016010902,63.0,0.004,0.4,0.028,0.009
2016010903,37.0,0.004,0.4,0.03,0.007
2016010904,26.0,0.004,0.4,0.031,0.007
2016010905,32.0,0.004,0.4,0.03,0.008
2016010906,27.0,0.004,0.5,0.026,0.013
2016010907,26.0,0.003,0.4,0.024,0.016
2016010908,22.0,0.003,0.5,0.016,0.024
2016010909,30.0,0.004,0.6,0.009,0.033
2016010910,51.0,0.004,0.6,0.013,0.03
2016010911,41.0,0.004,0.5,0.017,0.026
2016010912,41.0,0.004,0.5,0.019,0.024
2016010913,46.0,0.004,0.5,0.025,0.02
2016010914,34.0,0.004,0.5,0.021,0.024
2016010915,41.0,0.005,0.5,0.022,0.024
2016010916,32.0,0.006,0.6,0.015,0.036
2016010917,39.0,0.007,0.6,0.013,0.034
2016010918,36.0,0.007,0.5,0.011,0.035
2016010919,36.0,0.007,0.6,0.009,0.038
2016010920,37.0,0.007,0.6,0.011,0.035
2016010921,37.0,0.004,0.4,0.018,0.025
2016010922,33.0,0.003,0.4,0.021,0.022
2016010923,22.0,0.004,0.4,0.021,0.021
2016010924,20.0,0.003,0.4,0.023,0.018
2016011001,23.0,0.003,0.4,0.031,0.01
2016011002,21.0,0.003,0.4,0.03,0.011
2016011003,19.0,0.003,0.4,0.034,0.007
2016011004,14.0,0.003,0.3,0.034,0.006
2016011005,15.0,0.003,0.3,0.032,0.009
2016011006,16.0,0.003,0.4,0.024,0.016
2016011007,19.0,0.003,0.5,0.009,0.033
2016011008,25.0,0.003,0.5,0.01,0.031
2016011009,23.0,0.004,0.5,0.018,0.025
2016011010,27.0,0.005,0.5,0.026,0.019
2016011011,45.0,0.005,0.5,0.033,0.012
2016011012,40.0,0.006,0.5,0.029,0.019
2016011013,60.0,0.005,0.5,0.033,0.016
2016011014,49.0,0.005,0.5,0.035,0.014
2016011015,43.0,0.005,0.5,0.035,0.015
2016011016,45.0,0.006,0.5,0.032,0.018
2016011017,45.0,0.006,0.6,0.022,0.03
2016011018,55.0,0.007,0.6,0.013,0.04
2016011019,49.0,0.007,0.7,0.009,0.043
2016011020,57.0,0.006,0.8,0.01,0.04
2016011021,50.0,0.005,0.7,0.014,0.034
2016011022,50.0,0.005,0.6,0.016,0.03
2016011023,54.0,0.005,0.6,0.017,0.029
2016011024,55.0,0.005,0.6,0.025,0.017
2016011101,55.0,0.005,0.5,0.029,0.011
2016011102,62.0,0.005,0.5,0.03,0.01
2016011103,49.0,0.005,0.5,0.032,0.009
2016011104,51.0,0.005,0.5,0.028,0.012
2016011105,46.0,0.004,0.5,0.031,0.01
2016011106,41.0,0.005,0.4,0.028,0.013
2016011107,47.0,0.004,0.4,0.024,0.018
2016011108,44.0,0.004,0.4,0.02,0.026
2016011109,,0.004,0.5,0.018,0.029
2016011110,46.0,0.004,0.5,0.02,0.027
2016011111,50.0,0.004,0.4,0.025,0.026
2016011112,44.0,0.004,0.4,0.022,0.024
2016011113,30.0,0.004,0.4,0.024,0.023
2016011114,25.0,0.005,0.4,0.026,0.022
2016011115,34.0,0.005,0.4,0.026,0.022
2016011116,20.0,0.005,0.4,0.022,0.027
2016011117,21.0,0.004,0.4,0.017,0.033
2016011118,19.0,0.004,0.5,0.013,0.037
2016011119,23.0,0.005,0.5,0.011,0.037
2016011120,28.0,0.005,0.5,0.011,0.037
2016011121,24.0,0.004,0.5,0.015,0.031
2016011122,21.0,0.005,0.5,0.013,0.034
2016011123,23.0,0.005,0.5,0.008,0.039
2016011124,26.0,0.004,0.5,0.013,0.03
2016011201,23.0,0.005,0.5,0.02,0.02
2016011202,27.0,0.004,0.4,0.025,0.015
2016011203,19.0,0.004,0.4,0.025,0.013
2016011204,24.0,0.004,0.4,0.026,0.011
2016011205,27.0,0.004,0.4,0.024,0.013
2016011206,34.0,0.004,0.4,0.021,0.016
2016011207,33.0,0.004,0.5,0.014,0.026
2016011208,33.0,0.004,0.5,0.012,0.028
2016011209,39.0,0.004,0.5,0.012,0.03
2016011210,52.0,0.004,0.5,0.015,0.027
2016011211,36.0,0.004,0.5,0.014,0.029
2016011212,47.0,0.004,0.5,0.015,0.03
2016011213,50.0,0.004,0.5,0.018,0.027
2016011214,37.0,0.004,0.4,0.022,0.024
2016011215,22.0,0.004,0.4,0.022,0.025
2016011216,22.0,0.004,0.4,0.019,0.03
2016011217,18.0,,,,
2016011218,21.0,0.004,0.4,0.016,0.032
2016011219,29.0,0.004,0.5,0.009,0.039
2016011220,26.0,0.005,0.5,0.007,0.04
2016011221,27.0,0.005,0.5,0.006,0.04
2016011222,39.0,0.005,0.5,0.016,0.028
2016011223,54.0,0.004,0.4,0.018,0.024
2016011224,55.0,0.004,0.5,0.016,0.023
2016011301,99.0,0.005,0.4,0.019,0.017
2016011302,52.0,0.004,0.4,0.022,0.014
2016011303,54.0,0.004,0.4,0.023,0.013
2016011304,40.0,0.004,0.4,0.025,0.011
2016011305,43.0,0.004,0.4,0.027,0.009
2016011306,42.0,0.003,0.4,0.024,0.014
2016011307,27.0,0.004,0.4,0.013,0.028
2016011308,29.0,0.004,0.5,0.008,0.035
2016011309,37.0,0.004,0.4,0.018,0.024
2016011310,30.0,0.004,0.4,0.02,0.022
2016011311,34.0,0.003,0.4,0.022,0.019
2016011312,51.0,0.003,0.4,0.023,0.02
2016011313,50.0,0.004,0.4,0.026,0.016
2016011314,30.0,0.004,0.4,0.027,0.016
2016011315,27.0,0.004,0.4,0.025,0.019
2016011316,26.0,0.005,0.4,0.025,0.02
2016011317,30.0,0.005,0.4,0.022,0.021
2016011318,21.0,0.005,0.5,0.015,0.03
2016011319,32.0,0.005,0.5,0.012,0.032
2016011320,28.0,0.004,0.5,0.014,0.029
2016011321,32.0,0.004,0.5,0.021,0.022
2016011322,33.0,0.004,0.5,0.019,0.023
2016011323,27.0,0.004,0.6,0.015,0.027
2016011324,32.0,0.004,0.5,0.021,0.019
2016011401,33.0,0.004,0.6,0.017,0.021
2016011402,34.0,0.004,0.5,0.023,0.017
2016011403,30.0,0.004,0.5,0.029,0.01
2016011404,37.0,0.004,0.4,0.03,0.008
2016011405,30.0,0.004,0.5,0.022,0.015
2016011406,39.0,0.004,0.5,0.023,0.017
2016011407,34.0,0.004,0.6,0.008,0.03
2016011408,42.0,0.004,0.6,0.01,0.036
2016011409,55.0,0.005,0.6,0.007,0.034
2016011410,61.0,0.004,0.4,0.017,0.025
2016011411,28.0,0.005,0.5,0.016,0.027
2016011412,41.0,0.004,0.4,0.019,0.024
2016011413,49.0,0.004,0.4,0.026,0.017
2016011414,36.0,0.004,0.4,0.027,0.016
2016011415,35.0,0.005,0.4,0.026,0.019
2016011416,28.0,0.005,0.4,0.024,0.021
2016011417,28.0,0.005,0.4,0.017,0.029
2016011418,35.0,0.005,0.5,0.012,0.033
2016011419,39.0,0.005,0.6,0.007,0.039
2016011420,40.0,0.005,0.5,0.01,0.034
2016011421,38.0,0.005,0.5,0.008,0.036
2016011422,40.0,0.005,0.5,0.009,0.036
2016011423,30.0,0.005,0.5,0.017,0.028
2016011424,40.0,0.005,0.5,0.018,0.027
2016011501,35.0,0.005,0.5,0.026,0.018
2016011502,44.0,0.005,0.5,0.027,0.016
2016011503,40.0,0.005,0.4,0.031,0.012
2016011504,34.0,0.005,0.5,0.029,0.014
2016011505,35.0,0.005,0.4,0.031,0.011
2016011506,32.0,0.006,0.5,0.018,0.026
2016011507,41.0,0.006,0.7,0.006,0.039
2016011508,48.0,0.006,0.8,0.005,0.041
2016011509,59.0,0.007,1.1,0.004,0.048
2016011510,91.0,0.007,0.8,0.008,0.039
2016011511,85.0,0.008,0.7,0.008,0.04
2016011512,84.0,0.015,0.7,0.008,0.043
2016011513,87.0,0.009,0.6,0.028,0.027
2016011514,84.0,0.008,0.6,0.029,0.026
2016011515,76.0,0.009,0.6,0.026,0.03
2016011516,85.0,0.009,0.6,0.019,0.038
2016011517,110.0,0.009,0.6,0.013,0.044
2016011518,88.0,0.008,0.8,0.006,0.053
2016011519,120.0,0.008,0.8,0.007,0.048
2016011520,,0.007,0.8,0.011,0.04
2016011521,81.0,0.007,0.8,0.005,0.048
2016011522,81.0,0.007,0.7,0.012,0.038
2016011523,73.0,0.007,0.7,0.006,0.047
2016011524,79.0,0.007,0.8,0.006,0.047
2016011601,79.0,0.007,0.8,0.008,0.042
2016011602,78.0,0.006,0.7,0.014,0.033
2016011603,63.0,0.006,0.8,0.013,0.035
2016011604,71.0,0.006,0.5,0.031,0.015
2016011605,62.0,0.006,0.6,0.021,0.025
2016011606,60.0,0.006,0.8,0.004,0.045
2016011607,87.0,0.006,0.6,0.014,0.037
2016011608,64.0,0.007,0.6,0.018,0.033
2016011609,75.0,0.007,0.6,0.012,0.039
2016011610,137.0,0.007,0.6,0.01,0.04
2016011611,119.0,0.008,0.7,0.007,0.046
2016011612,106.0,0.008,0.7,0.006,0.047
2016011613,156.0,0.008,0.7,0.01,0.044
2016011614,86.0,0.007,0.6,0.017,0.036
2016011615,74.0,0.008,0.6,0.02,0.034
2016011616,85.0,0.008,0.6,0.019,0.035
2016011617,89.0,0.008,0.5,0.019,0.037
2016011618,83.0,0.007,0.6,0.011,0.044
2016011619,102.0,0.007,0.7,0.007,0.048
2016011620,85.0,0.007,0.8,0.005,0.049
2016011621,86.0,0.007,0.7,0.004,0.051
2016011622,81.0,0.007,0.7,0.005,0.048
2016011623,84.0,0.007,0.7,0.011,0.039
2016011624,79.0,0.006,0.6,0.015,0.033
2016011701,74.0,0.007,0.6,0.019,0.027
2016011702,71.0,0.008,0.7,0.021,0.024
2016011703,77.0,0.007,0.7,0.025,0.02
2016011704,69.0,0.007,0.5,0.032,0.015
2016011705,62.0,0.007,0.5,0.032,0.015
2016011706,56.0,0.007,0.6,0.029,0.019
2016011707,56.0,0.007,0.6,0.024,0.025
2016011708,53.0,0.007,0.5,0.023,0.026
2016011709,52.0,0.008,0.6,0.019,0.031
2016011710,55.0,0.011,0.6,0.015,0.034
2016011711,57.0,0.011,0.7,0.014,0.036
2016011712,64.0,0.01,0.6,0.017,0.035
2016011713,50.0,0.008,0.6,0.02,0.033
2016011714,49.0,0.008,0.5,0.023,0.029
2016011715,41.0,0.007,0.5,0.022,0.027
2016011716,44.0,0.006,0.5,0.026,0.024
2016011717,14.0,0.006,0.5,0.019,0.03
2016011718,20.0,0.005,0.5,0.022,0.027
2016011719,13.0,0.006,0.5,0.019,0.028
2016011720,28.0,0.006,0.5,0.016,0.029
2016011721,26.0,0.006,0.5,0.022,0.022
2016011722,20.0,0.006,0.5,0.022,0.021
2016011723,25.0,0.005,0.4,0.023,0.02
2016011724,21.0,0.005,0.4,0.027,0.015
2016011801,19.0,0.005,0.4,0.027,0.013
2016011802,26.0,0.005,0.4,0.027,0.01
2016011803,23.0,0.005,0.5,0.026,0.01
2016011804,28.0,0.005,0.4,0.028,0.009
2016011805,27.0,0.005,0.4,0.027,0.009
2016011806,34.0,0.005,0.4,0.026,0.011
2016011807,33.0,0.005,0.4,0.025,0.013
2016011808,43.0,0.005,0.5,0.024,0.018
2016011809,46.0,0.006,0.5,0.018,0.026
2016011810,68.0,0.007,0.6,0.016,0.027
2016011811,91.0,0.006,0.6,0.026,0.019
2016011812,72.0,0.006,0.5,0.028,0.019
2016011813,78.0,0.005,0.5,0.031,0.016
2016011814,54.0,0.005,0.5,0.029,0.017
2016011815,53.0,0.005,0.4,0.029,0.015
2016011816,43.0,0.005,0.4,0.029,0.016
2016011817,35.0,0.005,0.4,0.024,0.021
2016011818,30.0,0.005,0.4,0.024,0.019
2016011819,24.0,0.004,0.4,0.026,0.017
2016011820,24.0,0.004,0.4,0.027,0.016
2016011821,19.0,0.004,0.4,0.028,0.014
2016011822,20.0,0.004,0.4,0.029,0.012
2016011823,18.0,0.004,0.4,0.028,0.012
2016011824,14.0,0.003,0.4,0.028,0.011
2016011901,16.0,0.003,0.4,0.028,0.01
2016011902,20.0,0.003,0.3,0.031,0.008
2016011903,11.0,0.003,0.3,0.034,0.005
2016011904,19.0,0.003,0.3,0.035,0.005
2016011905,16.0,0.002,0.3,0.035,0.004
2016011906,14.0,0.002,0.3,0.031,0.008
2016011907,12.0,0.003,0.3,0.028,0.012
2016011908,28.0,0.003,0.3,0.024,0.016
2016011909,18.0,0.003,0.4,0.022,0.017
2016011910,20.0,0.003,0.4,0.02,0.019
2016011911,47.0,0.003,0.4,0.024,0.015
2016011912,38.0,0.003,0.3,0.027,0.012
2016011913,27.0,0.003,0.4,0.028,0.013
2016011914,22.0,0.003,0.3,0.028,0.014
2016011915,24.0,0.003,0.3,0.027,0.014
2016011916,,,,,
2016011917,26.0,,,,
2016011918,27.0,0.003,0.4,0.026,0.016
2016011919,19.0,0.003,0.4,0.025,0.018
2016011920,17.0,0.003,0.4,0.027,0.015
2016011921,21.0,0.002,0.3,0.029,0.014
2016011922,19.0,0.002,0.3,0.028,0.014
2016011923,17.0,0.002,0.3,0.029,0.013
2016011924,14.0,0.002,0.3,0.032,0.009
2016012001,20.0,0.002,0.3,0.032,0.009
2016012002,16.0,0.003,0.4,0.032,0.007
2016012003,50.0,0.003,0.4,0.03,0.01
2016012004,20.0,0.003,0.4,0.03,0.008
2016012005,17.0,0.003,0.4,0.03,0.008
2016012006,17.0,0.003,0.4,0.029,0.01
2016012007,22.0,0.003,0.4,0.023,0.017
2016012008,20.0,0.003,0.4,0.02,0.019
2016012009,30.0,0.004,0.5,0.014,0.026
2016012010,120.0,0.004,0.4,0.02,0.022
2016012011,63.0,0.004,0.4,0.021,0.021
2016012012,54.0,0.004,0.4,0.021,0.02
2016012013,51.0,0.004,0.4,0.024,0.018
2016012014,39.0,0.004,0.4,0.021,0.021
2016012015,40.0,0.004,0.4,0.021,0.022
2016012016,32.0,0.004,0.4,0.018,0.026
2016012017,37.0,0.004,0.5,0.015,0.031
2016012018,43.0,0.004,0.5,0.015,0.029
2016012019,30.0,0.004,0.5,0.014,0.029
2016012020,33.0,0.004,0.5,0.013,0.029
2016012021,38.0,0.005,0.5,0.016,0.028
2016012022,33.0,0.004,0.4,0.021,0.021
2016012023,30.0,0.004,0.4,0.021,0.02
2016012024,29.0,0.004,0.5,0.018,0.021
2016012101,42.0,0.004,0.4,0.028,0.012
2016012102,20.0,0.004,0.4,0.029,0.011
2016012103,24.0,0.003,0.4,0.028,0.011
2016012104,21.0,0.003,0.4,0.028,0.011
2016012105,22.0,0.004,0.4,0.026,0.014
2016012106,20.0,0.003,0.4,0.022,0.021
2016012107,19.0,0.004,0.5,0.013,0.033
2016012108,33.0,0.004,0.5,0.01,0.037
2016012109,86.0,0.004,0.6,0.009,0.04
2016012110,51.0,0.004,0.4,0.015,0.034
2016012111,60.0,0.004,0.5,0.011,0.035
2016012112,82.0,0.004,0.5,0.011,0.036
2016012113,67.0,0.004,0.5,0.015,0.031
2016012114,53.0,0.005,0.5,0.012,0.033
2016012115,80.0,0.005,0.5,0.012,0.034
2016012116,51.0,0.004,0.4,0.017,0.029
2016012117,52.0,0.004,0.4,0.017,0.031
2016012118,34.0,0.004,0.4,0.017,0.032
2016012119,28.0,0.004,0.5,0.012,0.034
2016012120,36.0,0.004,0.4,0.018,0.027
2016012121,24.0,0.004,0.4,0.02,0.025
2016012122,35.0,0.004,0.4,0.019,0.025
2016012123,36.0,0.004,0.4,0.018,0.025
2016012124,36.0,0.004,0.4,0.019,0.022
2016012201,36.0,0.003,0.4,0.022,0.019
2016012202,35.0,0.004,0.4,0.023,0.018
2016012203,27.0,0.004,0.4,0.024,0.016
2016012204,31.0,0.004,0.4,0.025,0.015
2016012205,28.0,0.004,0.4,0.026,0.015
2016012206,27.0,0.004,0.4,0.026,0.016
2016012207,31.0,0.003,0.4,0.023,0.021
2016012208,20.0,0.003,0.4,0.018,0.028
2016012209,37.0,0.003,0.4,0.015,0.034
2016012210,39.0,0.004,0.4,0.016,0.034
2016012211,47.0,0.004,0.4,0.014,0.037
2016012212,65.0,0.004,0.4,0.018,0.034
2016012213,45.0,0.003,0.4,0.027,0.021
2016012214,12.0,0.005,0.4,0.018,0.03
2016012215,53.0,0.005,0.4,0.017,0.033
2016012216,27.0,0.004,0.4,0.018,0.029
2016012217,28.0,0.004,0.4,0.016,0.032
2016012218,30.0,0.004,0.4,0.016,0.031
2016012219,30.0,0.004,0.5,0.014,0.034
2016012220,25.0,0.005,0.4,0.014,0.032
2016012221,28.0,0.004,0.4,0.016,0.028
2016012222,31.0,0.004,0.4,0.016,0.03
2016012223,35.0,0.004,0.4,0.019,0.023
2016012224,26.0,0.004,0.4,0.021,0.02
2016012301,26.0,0.004,0.4,0.024,0.016
2016012302,30.0,0.003,0.4,0.023,0.017
2016012303,40.0,0.004,0.4,0.025,0.016
2016012304,58.0,0.004,0.4,0.027,0.015
2016012305,39.0,0.004,0.4,0.028,0.013
2016012306,35.0,0.005,0.5,0.028,0.014
2016012307,96.0,0.005,0.5,0.029,0.014
2016012308,90.0,0.005,0.5,0.027,0.016
2016012309,120.0,0.006,0.5,0.02,0.025
2016012310,86.0,0.005,0.5,0.019,0.026
2016012311,61.0,0.005,0.5,0.015,0.029
2016012312,51.0,0.005,0.5,0.017,0.027
2016012313,47.0,0.005,0.5,0.026,0.018
2016012314,47.0,0.006,0.5,0.024,0.02
2016012315,63.0,0.006,0.5,0.025,0.02
2016012316,67.0,0.006,0.5,0.024,0.022
2016012317,62.0,0.005,0.5,0.025,0.022
2016012318,48.0,0.005,0.5,0.028,0.018
2016012319,35.0,0.005,0.4,0.025,0.019
2016012320,27.0,0.004,0.4,0.026,0.018
2016012321,35.0,0.004,0.4,0.027,0.015
2016012322,31.0,0.003,0.4,0.027,0.014
2016012323,24.0,0.003,0.4,0.027,0.013
2016012324,18.0,0.002,0.4,0.028,0.01
2016012401,13.0,0.002,0.4,0.029,0.009
2016012402,11.0,0.002,0.4,0.029,0.009
2016012403,11.0,0.002,0.4,0.029,0.008
2016012404,12.0,0.002,0.4,0.031,0.007
2016012405,15.0,0.002,0.4,0.03,0.007
2016012406,14.0,0.002,0.4,0.025,0.012
2016012407,15.0,0.002,0.4,0.02,0.018
2016012408,20.0,0.002,0.4,0.021,0.017
2016012409,21.0,0.002,0.4,0.02,0.017
2016012410,26.0,0.002,0.4,0.022,0.014
2016012411,27.0,0.003,0.4,0.022,0.017
2016012412,38.0,0.003,0.4,0.024,0.015
2016012413,47.0,0.003,0.4,0.028,0.011
2016012414,40.0,0.003,0.4,0.026,0.017
2016012415,127.0,0.003,0.4,0.031,0.013
2016012416,99.0,0.003,0.4,0.033,0.012
2016012417,88.0,0.002,0.4,0.032,0.014
2016012418,40.0,0.002,0.4,0.031,0.015
2016012419,,0.002,0.4,0.029,0.016
2016012420,36.0,0.002,0.4,0.03,0.014
2016012421,37.0,0.001,0.4,0.03,0.014
2016012422,42.0,0.001,0.4,0.027,0.015
2016012423,32.0,0.001,0.4,0.03,0.012
2016012424,35.0,0.001,0.4,0.033,0.008
