Date,PM10,SO2,CO,O3,NO2
2019010222,24.0,0.003,0.3,0.03,0.016
2019010223,20.0,0.003,0.3,0.034,0.012
2019010224,16.0,0.003,0.3,0.033,0.012
2019010301,19.0,0.003,0.3,0.037,0.009
2019010302,18.0,0.003,0.3,0.039,0.007
2019010303,24.0,0.003,0.3,0.038,0.007
2019010304,16.0,0.003,0.3,0.04,0.006
2019010305,17.0,0.003,0.3,0.039,0.006
2019010306,16.0,0.003,0.3,0.038,0.007
2019010307,18.0,0.003,0.3,0.036,0.009
2019010308,15.0,0.004,0.4,0.029,0.016
2019010309,18.0,0.004,0.4,0.028,0.018
2019010310,18.0,0.004,0.3,0.031,0.016
2019010311,16.0,0.008,0.4,0.021,0.03
2019010312,28.0,0.009,0.4,0.022,0.031
2019010313,30.0,0.004,0.3,0.035,0.015
2019010314,18.0,0.004,0.3,0.034,0.016
2019010315,21.0,0.003,0.3,0.035,0.016
2019010316,20.0,0.003,0.3,0.036,0.016
2019010317,22.0,0.003,0.3,0.031,0.02
2019010318,19.0,0.003,0.3,0.029,0.021
2019010319,18.0,0.003,0.3,0.029,0.02
2019010320,17.0,0.003,0.3,0.029,0.019
2019010321,17.0,0.003,0.5,0.021,0.032
2019010322,17.0,0.003,0.3,0.031,0.018
2019010323,9.0,0.003,0.3,0.038,0.01
2019010324,11.0,0.003,0.4,0.023,0.027
2019010401,17.0,0.003,0.3,0.027,0.019
2019010402,11.0,0.003,0.5,0.011,0.034
2019010403,16.0,0.003,0.4,0.021,0.024
2019010404,16.0,0.003,0.3,0.038,0.007
2019010405,12.0,0.003,0.4,0.018,0.026
2019010406,16.0,0.004,0.5,0.006,0.042
2019010407,26.0,0.003,0.4,0.024,0.023
2019010408,14.0,0.004,0.5,0.009,0.05
2019010409,35.0,0.006,0.8,0.005,0.062
2019010410,57.0,0.007,0.7,0.005,0.06
2019010411,46.0,0.011,0.5,0.014,0.044
2019010412,44.0,0.004,0.4,0.03,0.021
2019010413,12.0,0.004,0.4,0.019,0.034
2019010414,25.0,0.007,0.5,0.015,0.039
2019010415,28.0,0.008,0.5,0.018,0.034
2019010416,33.0,0.005,0.5,0.01,0.043
2019010417,50.0,0.004,0.5,0.007,0.046
2019010418,52.0,0.005,0.5,0.004,0.048
2019010419,54.0,0.005,0.5,0.003,0.05
2019010420,46.0,0.006,0.6,0.003,0.053
2019010421,53.0,0.005,0.5,0.01,0.037
2019010422,31.0,0.005,0.5,0.009,0.036
2019010423,39.0,0.004,0.4,0.016,0.027
2019010424,32.0,0.003,0.4,0.027,0.017
2019010501,31.0,0.003,0.4,0.031,0.014
2019010502,36.0,0.003,0.4,0.031,0.015
2019010503,38.0,0.003,0.4,0.039,0.01
2019010504,38.0,0.003,0.4,0.043,0.009
2019010505,42.0,0.004,0.5,0.044,0.01
2019010506,46.0,0.004,0.5,0.046,0.013
2019010507,72.0,0.005,0.6,0.046,0.015
2019010508,103.0,0.006,0.7,0.047,0.013
2019010509,112.0,0.006,0.7,0.047,0.013
2019010510,105.0,0.006,0.7,0.043,0.017
2019010511,110.0,0.005,0.6,0.046,0.014
2019010512,92.0,0.005,0.6,0.046,0.014
2019010513,77.0,0.004,0.5,0.048,0.013
2019010514,80.0,0.004,0.5,0.049,0.016
2019010515,73.0,0.004,0.5,0.048,0.017
2019010516,63.0,0.003,0.4,0.047,0.016
2019010517,42.0,0.003,0.4,0.041,0.021
2019010518,45.0,0.003,0.4,0.035,0.025
2019010519,43.0,0.003,0.4,0.036,0.022
2019010520,47.0,0.004,0.4,0.04,0.016
2019010521,36.0,0.003,0.4,0.032,0.022
2019010522,30.0,0.003,0.5,0.023,0.03
2019010523,40.0,0.003,0.6,0.014,0.039
2019010524,53.0,0.004,0.6,0.025,0.027
2019010601,50.0,0.004,0.6,0.02,0.032
2019010602,55.0,0.003,0.6,0.027,0.025
2019010603,50.0,0.003,0.5,0.032,0.018
2019010604,43.0,0.003,0.5,0.037,0.014
2019010605,44.0,0.003,0.4,0.04,0.009
2019010606,40.0,0.003,0.4,0.032,0.016
2019010607,44.0,0.003,0.4,0.027,0.02
2019010608,45.0,0.003,0.4,0.024,0.023
2019010609,44.0,0.003,0.5,0.016,0.033
2019010610,43.0,0.003,0.5,0.019,0.03
2019010611,39.0,0.004,0.6,0.011,0.041
2019010612,69.0,0.003,0.4,0.038,0.014
2019010613,34.0,0.003,0.4,0.039,0.014
2019010614,27.0,0.003,0.4,0.041,0.014
2019010615,36.0,0.004,0.4,0.039,0.018
2019010616,35.0,0.003,0.4,0.046,0.013
2019010617,32.0,0.003,0.3,0.044,0.014
2019010618,29.0,0.003,0.4,0.039,0.018
2019010619,34.0,0.003,0.4,0.04,0.015
2019010620,35.0,0.003,0.4,0.038,0.016
2019010621,34.0,0.003,0.4,0.031,0.02
2019010622,33.0,0.003,0.3,0.032,0.018
2019010623,22.0,0.003,0.3,0.038,0.012
2019010624,20.0,0.003,0.3,0.038,0.01
2019010701,16.0,0.003,0.3,0.033,0.014
2019010702,14.0,0.004,0.3,0.033,0.011
2019010703,22.0,0.003,0.3,0.036,0.01
2019010704,20.0,0.004,0.3,0.037,0.008
2019010705,18.0,0.004,0.3,0.04,0.006
2019010706,19.0,0.004,0.3,0.039,0.007
2019010707,22.0,0.004,0.3,0.036,0.01
2019010708,16.0,0.003,0.3,0.036,0.012
2019010709,18.0,0.003,0.3,0.032,0.016
2019010710,18.0,0.003,0.3,0.036,0.015
2019010711,17.0,0.004,0.3,0.033,0.018
2019010712,26.0,0.005,0.4,0.034,0.019
2019010713,29.0,0.005,0.4,0.038,0.016
2019010714,39.0,0.006,0.5,0.042,0.016
2019010715,53.0,0.006,0.5,0.043,0.019
2019010716,67.0,0.006,0.5,0.042,0.019
2019010717,56.0,0.005,0.5,0.039,0.023
2019010718,58.0,0.005,0.5,0.035,0.026
2019010719,62.0,0.005,0.5,0.031,0.027
2019010720,55.0,0.005,0.5,0.025,0.032
2019010721,51.0,0.005,0.5,0.026,0.031
2019010722,52.0,0.005,0.5,0.032,0.022
2019010723,45.0,0.005,0.5,0.032,0.02
2019010724,44.0,0.005,0.4,0.038,0.012
2019010801,39.0,0.005,0.5,0.035,0.012
2019010802,50.0,0.005,0.5,0.032,0.017
2019010803,52.0,0.005,0.5,0.034,0.014
2019010804,51.0,0.005,0.5,0.032,0.013
2019010805,52.0,0.005,0.5,0.034,0.011
2019010806,52.0,0.005,0.5,0.033,0.012
2019010807,57.0,0.005,0.5,0.032,0.015
2019010808,53.0,0.005,0.6,0.02,0.028
2019010809,68.0,0.006,0.6,0.017,0.031
2019010810,70.0,0.006,0.6,0.026,0.02
2019010811,60.0,0.006,0.6,0.025,0.024
2019010812,73.0,0.005,0.6,0.035,0.018
2019010813,63.0,0.005,0.5,0.04,0.015
2019010814,58.0,0.005,0.5,0.044,0.014
2019010815,59.0,0.004,0.5,0.047,0.013
2019010816,56.0,,,,
2019010817,,,,,
2019010818,,0.004,0.5,0.032,0.024
2019010819,53.0,0.004,0.5,0.022,0.032
2019010820,40.0,0.004,0.4,0.029,0.021
2019010821,33.0,0.004,0.4,0.035,0.015
2019010822,29.0,0.003,0.4,0.037,0.013
2019010823,36.0,0.004,0.4,0.032,0.017
2019010824,36.0,0.004,0.4,0.036,0.012
2019010901,33.0,0.004,0.4,0.035,0.012
2019010902,33.0,0.004,0.4,0.038,0.008
2019010903,32.0,0.004,0.4,0.035,0.009
2019010904,31.0,0.004,0.4,0.034,0.009
2019010905,32.0,0.004,0.4,0.032,0.009
2019010906,29.0,0.004,0.4,0.031,0.01
2019010907,26.0,0.004,0.3,0.025,0.015
2019010908,24.0,0.003,0.3,0.021,0.02
2019010909,28.0,0.003,0.4,0.021,0.022
2019010910,37.0,0.003,0.4,0.019,0.025
2019010911,37.0,0.003,0.4,0.02,0.024
2019010912,38.0,0.003,0.4,0.022,0.024
2019010913,37.0,0.003,0.4,0.025,0.021
2019010914,32.0,0.003,0.4,0.02,0.027
2019010915,38.0,0.004,0.4,0.016,0.033
2019010916,45.0,0.004,0.4,0.014,0.034
2019010917,50.0,0.004,0.4,0.013,0.035
2019010918,41.0,0.003,0.4,0.012,0.034
2019010919,39.0,0.003,0.4,0.012,0.033
2019010920,42.0,0.003,0.4,0.02,0.025
2019010921,27.0,0.003,0.3,0.029,0.015
2019010922,28.0,0.003,0.3,0.027,0.017
2019010923,26.0,0.003,0.3,0.035,0.011
2019010924,17.0,0.003,0.3,0.038,0.008
2019011001,16.0,0.003,0.3,0.038,0.009
2019011002,13.0,0.003,0.3,0.031,0.016
2019011003,17.0,0.003,0.3,0.036,0.009
2019011004,16.0,0.006,0.5,0.034,0.01
2019011005,22.0,0.008,0.6,0.028,0.015
2019011006,25.0,0.005,0.4,0.031,0.011
2019011007,21.0,0.004,0.4,0.035,0.009
2019011008,18.0,0.003,0.3,0.032,0.012
2019011009,19.0,0.003,0.4,0.025,0.02
2019011010,21.0,0.003,0.3,0.023,0.022
2019011011,25.0,0.004,0.4,0.022,0.024
2019011012,30.0,0.003,0.3,0.03,0.017
2019011013,30.0,0.003,0.3,0.03,0.019
2019011014,31.0,0.003,0.3,0.034,0.017
2019011015,27.0,0.003,0.3,0.034,0.019
2019011016,17.0,0.003,0.3,0.034,0.019
2019011017,23.0,0.003,0.3,0.038,0.016
2019011018,16.0,0.003,0.3,0.034,0.02
2019011019,17.0,0.003,0.3,0.031,0.02
2019011020,26.0,0.003,0.3,0.033,0.015
2019011021,41.0,0.003,0.3,0.037,0.01
2019011022,25.0,0.003,0.3,0.039,0.008
2019011023,18.0,0.003,0.3,0.03,0.016
2019011024,21.0,0.004,0.3,0.036,0.01
2019011101,25.0,0.003,0.3,0.035,0.01
2019011102,32.0,0.003,0.3,0.034,0.009
2019011103,28.0,0.003,0.3,0.033,0.009
2019011104,32.0,0.003,0.4,0.033,0.009
2019011105,28.0,0.003,0.3,0.031,0.01
2019011106,34.0,0.003,0.4,0.021,0.02
2019011107,38.0,0.003,0.4,0.018,0.025
2019011108,38.0,0.004,0.6,0.008,0.041
2019011109,52.0,0.004,0.5,0.01,0.039
2019011110,57.0,0.004,0.5,0.009,0.039
2019011111,57.0,0.004,0.5,0.009,0.041
2019011112,59.0,0.004,0.6,0.011,0.039
2019011113,60.0,0.004,0.5,0.017,0.034
2019011114,57.0,0.004,0.5,0.014,0.04
2019011115,56.0,0.008,0.5,0.015,0.049
2019011116,54.0,0.005,0.5,0.019,0.042
2019011117,49.0,0.004,0.5,0.014,0.046
2019011118,49.0,0.004,0.6,0.009,0.048
2019011119,49.0,0.004,0.7,0.008,0.048
2019011120,48.0,0.004,0.6,0.011,0.043
2019011121,47.0,0.005,0.6,0.01,0.044
2019011122,44.0,0.005,0.6,0.012,0.039
2019011123,42.0,0.006,0.5,0.016,0.034
2019011124,41.0,0.005,0.6,0.017,0.032
2019011201,45.0,0.005,0.6,0.016,0.031
2019011202,41.0,0.004,0.6,0.017,0.035
2019011203,31.0,0.003,0.5,0.02,0.026
2019011204,38.0,0.003,0.5,0.021,0.025
2019011205,33.0,0.003,0.4,0.031,0.015
2019011206,22.0,0.003,0.4,0.031,0.014
2019011207,25.0,0.003,0.4,0.023,0.022
2019011208,29.0,0.003,0.5,0.015,0.03
2019011209,31.0,0.003,0.5,0.01,0.036
2019011210,32.0,0.003,0.5,0.012,0.031
2019011211,31.0,0.003,0.5,0.009,0.035
2019011212,29.0,0.003,0.5,0.014,0.029
2019011213,26.0,0.003,0.4,0.021,0.023
2019011214,21.0,0.003,0.5,0.019,0.022
2019011215,34.0,0.003,0.5,0.016,0.024
2019011216,39.0,0.003,0.4,0.019,0.022
2019011217,33.0,0.002,0.4,0.019,0.022
2019011218,34.0,0.003,0.4,0.02,0.023
2019011219,25.0,0.003,0.4,0.022,0.02
2019011220,18.0,0.003,0.4,0.026,0.018
2019011221,24.0,0.003,0.4,0.03,0.014
2019011222,18.0,0.003,0.4,0.028,0.016
2019011223,34.0,0.003,0.4,0.033,0.012
2019011224,43.0,0.003,0.4,0.033,0.012
2019011301,51.0,0.003,0.5,0.031,0.013
2019011302,68.0,0.003,0.5,0.032,0.012
2019011303,86.0,0.003,0.5,0.031,0.012
2019011304,92.0,0.003,0.5,0.032,0.012
2019011305,99.0,0.003,0.5,0.032,0.012
2019011306,101.0,0.003,0.5,0.026,0.017
2019011307,97.0,0.004,0.6,0.01,0.034
2019011308,106.0,0.004,0.6,0.009,0.035
2019011309,110.0,0.003,0.5,0.028,0.014
2019011310,81.0,0.003,0.5,0.033,0.013
2019011311,67.0,0.003,0.5,0.036,0.013
2019011312,57.0,0.003,0.5,0.03,0.022
2019011313,61.0,0.003,0.5,0.036,0.019
2019011314,53.0,0.003,0.5,0.046,0.015
2019011315,55.0,0.003,0.5,0.05,0.016
2019011316,59.0,0.003,0.5,0.05,0.016
2019011317,41.0,0.003,0.5,0.048,0.017
2019011318,39.0,0.003,0.5,0.038,0.026
2019011319,43.0,0.003,0.6,0.025,0.036
2019011320,47.0,0.003,0.6,0.035,0.027
2019011321,56.0,0.003,0.6,0.026,0.036
2019011322,68.0,0.003,0.6,0.017,0.04
2019011323,64.0,0.003,0.6,0.022,0.033
2019011324,65.0,0.003,0.7,0.023,0.034
2019011401,69.0,0.003,0.7,0.021,0.032
2019011402,74.0,0.003,0.6,0.035,0.019
2019011403,69.0,0.003,0.6,0.025,0.026
2019011404,72.0,0.003,0.7,0.018,0.033
2019011405,68.0,0.003,0.7,0.016,0.034
2019011406,70.0,0.004,0.7,0.009,0.044
2019011407,68.0,0.004,0.9,0.002,0.064
2019011408,98.0,0.004,0.9,0.002,0.064
2019011409,107.0,0.004,0.9,0.003,0.066
2019011410,109.0,0.004,0.8,0.005,0.063
2019011411,104.0,0.004,0.7,0.01,0.057
2019011412,89.0,0.003,0.6,0.017,0.046
2019011413,55.0,0.003,0.5,0.027,0.034
2019011414,36.0,0.008,0.5,0.021,0.043
2019011415,44.0,0.008,0.5,0.017,0.049
2019011416,52.0,0.006,0.5,0.02,0.048
2019011417,50.0,0.005,0.6,0.011,0.058
2019011418,47.0,0.004,0.6,0.008,0.058
2019011419,59.0,0.005,0.6,0.005,0.058
2019011420,44.0,0.004,0.6,0.006,0.053
2019011421,30.0,0.003,0.5,0.012,0.044
2019011422,26.0,0.005,0.7,0.004,0.054
2019011423,35.0,0.006,1.0,0.002,0.07
2019011424,59.0,0.005,0.8,0.004,0.062
2019011501,57.0,0.003,0.4,0.039,0.016
2019011502,29.0,0.005,0.4,0.041,0.017
2019011503,28.0,0.005,0.5,0.04,0.017
2019011504,31.0,0.006,0.5,0.04,0.015
2019011505,44.0,0.005,0.5,0.04,0.016
2019011506,65.0,0.004,0.6,0.033,0.018
2019011507,83.0,0.004,0.6,0.026,0.023
2019011508,85.0,0.005,0.6,0.025,0.029
2019011509,99.0,0.005,0.7,0.029,0.029
2019011510,106.0,0.005,0.7,0.029,0.03
2019011511,112.0,0.005,0.7,0.032,0.027
2019011512,125.0,0.004,0.7,0.039,0.023
2019011513,130.0,0.004,0.7,0.049,0.016
2019011514,99.0,0.004,0.6,0.044,0.022
2019011515,83.0,0.004,0.6,0.039,0.029
2019011516,84.0,0.005,0.6,0.028,0.041
2019011517,90.0,0.005,0.6,0.03,0.039
2019011518,83.0,0.004,0.6,0.04,0.027
2019011519,70.0,0.004,0.6,0.039,0.024
2019011520,59.0,0.004,0.6,0.036,0.025
2019011521,53.0,0.004,0.6,0.038,0.021
2019011522,55.0,0.003,0.6,0.037,0.018
2019011523,44.0,0.003,0.6,0.037,0.015
2019011524,58.0,0.003,0.5,0.039,0.01
2019011601,51.0,0.003,0.4,0.038,0.01
2019011602,48.0,0.003,0.3,0.039,0.007
2019011603,66.0,0.003,0.3,0.038,0.007
2019011604,51.0,0.003,0.3,0.038,0.006
2019011605,30.0,0.003,0.3,0.036,0.006
2019011606,27.0,0.003,0.3,0.034,0.008
2019011607,27.0,0.003,0.3,0.03,0.011
2019011608,31.0,0.003,0.3,0.027,0.013
2019011609,34.0,0.004,0.4,0.014,0.03
2019011610,47.0,0.003,0.3,0.027,0.016
2019011611,41.0,0.003,0.3,0.029,0.015
2019011612,43.0,0.003,0.3,0.028,0.016
2019011613,44.0,0.003,0.3,0.032,0.014
2019011614,39.0,0.003,0.3,0.033,0.013
2019011615,40.0,0.003,0.3,0.032,0.015
2019011616,37.0,,,,
2019011617,35.0,0.003,0.3,0.03,0.016
2019011618,33.0,0.003,0.4,0.021,0.026
2019011619,27.0,0.003,0.4,0.02,0.026
2019011620,18.0,0.003,0.4,0.017,0.028
2019011621,20.0,0.003,0.4,0.019,0.024
2019011622,27.0,0.003,0.3,0.022,0.02
2019011623,21.0,0.003,0.4,0.018,0.023
2019011624,34.0,0.003,0.4,0.025,0.015
2019011701,27.0,0.003,0.4,0.028,0.01
2019011702,28.0,0.003,0.4,0.03,0.009
2019011703,28.0,0.003,0.4,0.031,0.007
2019011704,25.0,0.003,0.4,0.032,0.007
2019011705,24.0,0.003,0.4,0.033,0.006
2019011706,20.0,0.003,0.4,0.032,0.008
2019011707,27.0,0.003,0.4,0.023,0.018
2019011708,34.0,0.003,0.4,0.018,0.025
2019011709,36.0,0.003,0.4,0.02,0.023
2019011710,30.0,0.003,0.4,0.024,0.019
2019011711,31.0,0.003,0.4,0.031,0.013
2019011712,32.0,0.003,0.4,0.035,0.011
2019011713,32.0,0.003,0.4,0.037,0.011
2019011714,29.0,0.003,0.3,0.038,0.011
2019011715,34.0,0.003,0.4,0.037,0.014
2019011716,33.0,0.003,0.4,0.037,0.015
2019011717,29.0,0.003,0.4,0.037,0.014
2019011718,31.0,0.003,0.4,0.035,0.015
2019011719,30.0,0.003,0.5,0.027,0.022
2019011720,34.0,0.003,0.4,0.031,0.016
2019011721,31.0,0.003,0.4,0.035,0.012
2019011722,31.0,0.003,0.4,0.033,0.013
2019011723,35.0,0.003,0.4,0.035,0.011
2019011724,39.0,0.003,0.4,0.032,0.012
2019011801,40.0,0.003,0.4,0.031,0.013
2019011802,42.0,0.004,0.4,0.033,0.01
2019011803,40.0,0.004,0.4,0.035,0.009
2019011804,41.0,0.004,0.4,0.038,0.008
2019011805,31.0,0.004,0.4,0.04,0.007
2019011806,25.0,0.004,0.4,0.038,0.009
2019011807,24.0,0.004,0.4,0.04,0.008
2019011808,25.0,0.004,0.4,0.037,0.011
2019011809,26.0,0.004,0.4,0.033,0.015
2019011810,27.0,0.004,0.4,0.029,0.021
2019011811,32.0,0.005,0.5,0.028,0.021
2019011812,40.0,0.005,0.5,0.025,0.027
2019011813,51.0,0.005,0.5,0.034,0.02
2019011814,50.0,0.004,0.5,0.037,0.019
2019011815,48.0,0.004,0.4,0.043,0.016
2019011816,35.0,0.004,0.5,0.038,0.022
2019011817,41.0,0.004,0.5,0.031,0.029
2019011818,47.0,0.004,0.6,0.022,0.039
2019011819,47.0,0.004,0.6,0.007,0.053
2019011820,49.0,0.004,0.6,0.012,0.045
2019011821,48.0,0.004,0.6,0.011,0.043
2019011822,47.0,0.004,0.6,0.008,0.046
2019011823,41.0,0.004,0.7,0.006,0.049
2019011824,48.0,0.004,0.6,0.02,0.03
2019011901,46.0,0.004,0.6,0.014,0.037
2019011902,49.0,0.004,0.7,0.006,0.045
2019011903,52.0,0.004,0.7,0.006,0.044
2019011904,56.0,0.004,0.7,0.007,0.042
2019011905,49.0,0.004,0.8,0.003,0.048
2019011906,55.0,0.004,0.8,0.002,0.053
2019011907,69.0,0.006,0.9,0.002,0.066
2019011908,80.0,0.006,0.9,0.002,0.068
2019011909,87.0,0.006,0.9,0.002,0.071
2019011910,100.0,0.008,0.8,0.004,0.062
2019011911,92.0,0.008,0.8,0.009,0.052
2019011912,82.0,0.009,0.6,0.02,0.039
2019011913,57.0,0.005,0.5,0.034,0.025
2019011914,31.0,0.005,0.5,0.03,0.032
2019011915,38.0,0.007,0.6,0.02,0.043
2019011916,40.0,0.008,0.6,0.013,0.052
2019011917,60.0,0.007,0.7,0.01,0.055
2019011918,62.0,0.006,0.6,0.016,0.047
2019011919,50.0,0.007,0.6,0.009,0.055
2019011920,57.0,0.006,0.5,0.029,0.032
2019011921,36.0,0.005,0.5,0.038,0.02
2019011922,34.0,0.004,0.5,0.016,0.036
2019011923,32.0,0.005,0.6,0.012,0.036
2019011924,36.0,0.004,0.5,0.019,0.025
2019012001,39.0,0.004,0.5,0.024,0.021
2019012002,34.0,0.005,0.5,0.025,0.021
2019012003,48.0,0.004,0.5,0.032,0.013
2019012004,50.0,0.003,0.5,0.032,0.01
2019012005,60.0,0.003,0.4,0.035,0.008
2019012006,48.0,0.003,0.4,0.036,0.009
2019012007,38.0,0.003,0.4,0.035,0.011
2019012008,44.0,0.003,0.4,0.033,0.012
2019012009,44.0,0.003,0.4,0.032,0.014
2019012010,42.0,0.003,0.4,0.038,0.01
2019012011,40.0,0.003,0.4,0.04,0.011
2019012012,44.0,0.004,0.4,0.045,0.01
2019012013,50.0,0.004,0.4,0.049,0.009
2019012014,41.0,0.003,0.4,0.049,0.01
2019012015,38.0,0.003,0.4,0.048,0.012
2019012016,38.0,0.003,0.4,0.047,0.014
2019012017,34.0,0.003,0.4,0.044,0.014
2019012018,30.0,0.003,0.4,0.038,0.018
2019012019,26.0,0.003,0.4,0.04,0.014
2019012020,24.0,0.003,0.3,0.041,0.012
2019012021,26.0,0.003,0.3,0.035,0.017
2019012022,25.0,0.003,0.3,0.033,0.016
2019012023,29.0,0.003,0.4,0.029,0.018
2019012024,29.0,0.003,0.4,0.03,0.014
2019012101,37.0,0.003,0.3,0.033,0.011
2019012102,26.0,0.003,0.3,0.032,0.014
2019012103,22.0,0.003,0.3,0.033,0.011
2019012104,24.0,0.003,0.3,0.032,0.01
2019012105,21.0,0.003,0.3,0.032,0.01
2019012106,12.0,0.003,0.3,0.027,0.015
2019012107,19.0,0.003,0.4,0.018,0.025
2019012108,29.0,0.004,0.4,0.018,0.029
2019012109,25.0,0.004,0.4,0.022,0.022
2019012110,33.0,0.004,0.3,0.028,0.015
2019012111,25.0,0.004,0.3,0.029,0.015
2019012112,26.0,,,,
2019012113,29.0,,,,
2019012114,17.0,,,,
2019012115,22.0,0.004,0.3,0.027,0.021
2019012116,21.0,0.006,0.4,0.014,0.036
2019012117,27.0,0.005,0.4,0.017,0.033
2019012118,25.0,0.005,0.4,0.02,0.03
2019012119,22.0,0.005,0.4,0.027,0.021
2019012120,20.0,0.004,0.4,0.029,0.02
2019012121,20.0,0.004,0.3,0.03,0.019
2019012122,15.0,0.003,0.3,0.028,0.021
2019012123,18.0,0.003,0.3,0.036,0.013
2019012124,20.0,0.003,0.3,0.032,0.015
2019012201,29.0,0.003,0.3,0.033,0.013
2019012202,28.0,0.003,0.4,0.032,0.013
2019012203,26.0,0.003,0.4,0.028,0.015
2019012204,24.0,0.003,0.4,0.029,0.013
2019012205,29.0,0.004,0.4,0.031,0.011
2019012206,34.0,0.004,0.4,0.03,0.012
2019012207,36.0,0.004,0.4,0.025,0.017
2019012208,39.0,0.004,0.5,0.01,0.036
2019012209,47.0,0.004,0.6,0.011,0.044
2019012210,63.0,0.004,0.4,0.029,0.018
2019012211,48.0,0.004,0.4,0.029,0.021
2019012212,48.0,0.004,0.4,0.037,0.015
2019012213,49.0,0.004,0.4,0.038,0.017
2019012214,46.0,0.004,0.4,0.028,0.03
2019012215,60.0,0.006,0.5,0.023,0.036
2019012216,56.0,0.006,0.5,0.025,0.036
2019012217,57.0,0.005,0.5,0.025,0.036
2019012218,55.0,0.005,0.6,0.018,0.045
2019012219,61.0,0.009,0.6,0.026,0.036
2019012220,61.0,0.009,0.6,0.027,0.035
2019012221,67.0,0.007,0.6,0.026,0.036
2019012222,66.0,0.006,0.7,0.013,0.047
2019012223,64.0,0.005,0.5,0.028,0.028
2019012224,48.0,0.006,0.5,0.036,0.019
2019012301,55.0,0.006,0.6,0.041,0.013
2019012302,70.0,0.006,0.7,0.031,0.022
2019012303,81.0,0.006,0.7,0.031,0.021
2019012304,80.0,0.006,0.7,0.025,0.024
2019012305,81.0,0.005,0.7,0.024,0.024
2019012306,82.0,0.005,0.7,0.017,0.032
2019012307,86.0,0.006,0.7,0.01,0.041
2019012308,84.0,0.006,0.8,0.006,0.048
2019012309,111.0,0.006,0.7,0.011,0.045
2019012310,109.0,0.007,0.7,0.015,0.045
2019012311,100.0,0.006,0.6,0.031,0.028
2019012312,85.0,0.006,0.6,0.032,0.027
2019012313,80.0,0.006,0.6,0.03,0.031
2019012314,85.0,0.006,0.6,0.033,0.031
2019012315,80.0,0.007,0.6,0.026,0.041
2019012316,82.0,0.006,0.6,0.025,0.044
2019012317,75.0,0.007,0.6,0.02,0.049
2019012318,79.0,0.007,0.7,0.013,0.055
2019012319,82.0,0.007,0.7,0.008,0.058
2019012320,76.0,0.006,0.7,0.015,0.048
2019012321,77.0,0.005,0.6,0.023,0.036
2019012322,77.0,0.005,0.6,0.021,0.037
2019012323,67.0,0.005,0.5,0.024,0.031
2019012324,78.0,0.005,0.5,0.033,0.02
2019012401,73.0,0.005,0.5,0.03,0.021
2019012402,70.0,0.004,0.5,0.032,0.02
2019012403,39.0,0.004,0.4,0.039,0.01
2019012404,28.0,0.004,0.3,0.039,0.009
2019012405,29.0,0.004,0.3,0.039,0.008
2019012406,31.0,0.004,0.4,0.035,0.012
2019012407,29.0,0.005,0.5,0.015,0.037
2019012408,42.0,0.005,0.6,0.004,0.059
2019012409,52.0,0.005,0.6,0.009,0.049
2019012410,54.0,0.005,0.5,0.016,0.038
