Date,PM10,SO2,CO,O3,NO2
2017010312,56.0,0.006,0.5,0.021,0.037
2017010313,74.0,0.005,0.4,0.031,0.025
2017010314,56.0,0.005,0.4,0.033,0.024
2017010315,51.0,0.006,0.4,0.03,0.029
2017010316,51.0,0.006,0.4,0.027,0.032
2017010317,47.0,0.006,0.4,0.021,0.037
2017010318,51.0,0.006,0.6,0.008,0.052
2017010319,49.0,0.006,0.7,0.005,0.054
2017010320,51.0,0.006,0.7,0.004,0.055
2017010321,60.0,0.006,0.6,0.009,0.047
2017010322,60.0,0.006,0.6,0.006,0.053
2017010323,59.0,0.007,0.8,0.002,0.061
2017010324,61.0,0.007,0.8,0.002,0.058
2017010401,63.0,0.007,0.9,0.003,0.054
2017010402,68.0,0.007,0.7,0.007,0.046
2017010403,65.0,0.006,0.6,0.019,0.031
2017010404,57.0,0.005,0.4,0.033,0.014
2017010405,51.0,0.005,0.4,0.033,0.014
2017010406,44.0,0.005,0.4,0.019,0.033
2017010407,42.0,0.01,0.6,0.007,0.052
2017010408,47.0,0.015,0.8,0.003,0.069
2017010409,78.0,0.011,0.8,0.005,0.066
2017010410,90.0,0.008,0.7,0.008,0.062
2017010411,98.0,0.007,0.6,0.024,0.044
2017010412,91.0,0.008,0.6,0.027,0.04
2017010413,104.0,0.008,0.7,0.03,0.04
2017010414,108.0,0.009,0.6,0.039,0.033
2017010415,103.0,0.008,0.6,0.04,0.031
2017010416,108.0,0.008,0.6,0.033,0.04
2017010417,99.0,0.008,0.6,0.027,0.047
2017010418,100.0,0.008,0.6,0.021,0.049
2017010419,106.0,0.008,0.7,0.024,0.045
2017010420,95.0,0.008,0.7,0.017,0.053
2017010421,92.0,0.008,0.7,0.018,0.05
2017010422,88.0,0.007,0.8,0.01,0.058
2017010423,93.0,0.007,0.8,0.01,0.057
2017010424,95.0,0.007,0.6,0.027,0.033
2017010501,77.0,0.006,0.6,0.031,0.028
2017010502,64.0,0.006,0.6,0.027,0.032
2017010503,61.0,0.006,0.6,0.032,0.024
2017010504,60.0,0.007,0.6,0.031,0.021
2017010505,54.0,0.007,0.6,0.026,0.023
2017010506,49.0,0.006,0.6,0.014,0.04
2017010507,45.0,0.006,0.5,0.012,0.041
2017010508,48.0,0.006,0.6,0.007,0.052
2017010509,58.0,0.006,0.6,0.009,0.048
2017010510,61.0,0.007,0.6,0.009,0.046
2017010511,50.0,0.006,0.5,0.009,0.045
2017010512,50.0,0.007,0.5,0.012,0.044
2017010513,50.0,0.007,0.4,0.018,0.035
2017010514,35.0,0.006,0.4,0.016,0.036
2017010515,29.0,0.006,0.4,0.016,0.035
2017010516,25.0,0.005,0.4,0.015,0.036
2017010517,24.0,0.005,0.4,0.016,0.034
2017010518,18.0,0.005,0.4,0.015,0.034
2017010519,22.0,0.006,0.5,0.012,0.038
2017010520,25.0,0.006,0.4,0.015,0.032
2017010521,22.0,0.006,0.4,0.016,0.031
2017010522,19.0,0.006,0.4,0.014,0.032
2017010523,21.0,0.006,0.4,0.018,0.027
2017010524,17.0,0.006,0.3,0.023,0.02
2017010601,18.0,0.005,0.3,0.023,0.019
2017010602,23.0,0.006,0.3,0.026,0.015
2017010603,21.0,0.006,0.3,0.025,0.015
2017010604,22.0,0.006,0.3,0.027,0.013
2017010605,16.0,0.006,0.3,0.026,0.014
2017010606,14.0,0.005,0.3,0.016,0.03
2017010607,24.0,0.005,0.4,0.01,0.037
2017010608,33.0,0.006,0.4,0.008,0.042
2017010609,31.0,0.006,0.4,0.006,0.045
2017010610,36.0,0.006,0.4,0.009,0.042
2017010611,33.0,0.007,0.4,0.01,0.042
2017010612,38.0,0.007,0.4,0.014,0.038
2017010613,40.0,0.008,0.3,0.02,0.031
2017010614,21.0,0.01,0.3,0.017,0.033
2017010615,36.0,0.012,0.4,0.016,0.035
2017010616,30.0,0.013,0.4,0.017,0.035
2017010617,29.0,0.012,0.4,0.011,0.041
2017010618,38.0,0.013,0.5,0.007,0.047
2017010619,39.0,0.014,0.6,0.005,0.05
2017010620,34.0,0.013,0.5,0.005,0.046
2017010621,30.0,0.011,0.5,0.006,0.043
2017010622,32.0,0.01,0.4,0.009,0.038
2017010623,28.0,0.009,0.4,0.011,0.037
2017010624,25.0,0.009,0.4,0.015,0.032
2017010701,17.0,0.01,0.4,0.019,0.026
2017010702,20.0,0.009,0.4,0.022,0.022
2017010703,15.0,0.009,0.4,0.021,0.022
2017010704,19.0,0.009,0.4,0.023,0.019
2017010705,20.0,0.009,0.4,0.024,0.018
2017010706,13.0,0.009,0.5,0.006,0.04
2017010707,25.0,0.01,0.7,0.002,0.05
2017010708,44.0,0.009,0.4,0.007,0.042
2017010709,26.0,0.009,0.4,0.01,0.04
2017010710,31.0,0.009,0.4,0.009,0.044
2017010711,33.0,0.009,0.4,0.01,0.042
2017010712,28.0,0.01,0.4,0.012,0.039
2017010713,25.0,0.009,0.4,0.012,0.039
2017010714,25.0,0.01,0.4,0.01,0.041
2017010715,32.0,0.012,0.4,0.014,0.039
2017010716,29.0,0.01,0.4,0.017,0.035
2017010717,24.0,0.011,0.4,0.012,0.038
2017010718,24.0,0.012,0.4,0.012,0.038
2017010719,21.0,0.014,0.5,0.012,0.038
2017010720,31.0,0.015,0.5,0.009,0.039
2017010721,34.0,0.012,0.5,0.012,0.035
2017010722,29.0,0.012,0.4,0.014,0.032
2017010723,28.0,0.012,0.4,0.018,0.028
2017010724,24.0,0.011,0.3,0.022,0.022
2017010801,18.0,0.01,0.3,0.025,0.016
2017010802,19.0,0.01,0.3,0.028,0.013
2017010803,20.0,0.009,0.3,0.03,0.01
2017010804,11.0,0.009,0.3,0.03,0.01
2017010805,12.0,0.009,0.3,0.031,0.009
2017010806,18.0,0.009,0.2,0.028,0.013
2017010807,13.0,0.009,0.3,0.024,0.017
2017010808,13.0,0.009,0.3,0.021,0.02
2017010809,13.0,0.009,0.3,0.019,0.023
2017010810,17.0,0.009,0.3,0.017,0.027
2017010811,,0.009,0.3,0.02,0.024
2017010812,18.0,0.009,0.3,0.025,0.019
2017010813,19.0,0.01,0.3,0.024,0.021
2017010814,17.0,0.01,0.4,0.023,0.024
2017010815,18.0,0.009,0.3,0.024,0.022
2017010816,21.0,0.01,0.4,0.022,0.026
2017010817,22.0,0.01,0.4,0.018,0.029
2017010818,22.0,0.009,0.4,0.013,0.03
2017010819,21.0,0.01,0.5,0.007,0.038
2017010820,23.0,0.01,0.5,0.008,0.035
2017010821,23.0,0.01,0.6,0.004,0.038
2017010822,31.0,0.009,0.6,0.004,0.039
2017010823,29.0,0.01,0.6,0.003,0.041
2017010824,30.0,0.01,0.6,0.003,0.039
2017010901,25.0,0.009,0.4,0.017,0.023
2017010902,25.0,0.01,0.3,0.025,0.014
2017010903,24.0,0.01,0.3,0.02,0.017
2017010904,25.0,0.01,0.3,0.021,0.015
2017010905,34.0,0.009,0.3,0.026,0.011
2017010906,36.0,0.009,0.3,0.025,0.014
2017010907,39.0,0.007,0.4,0.022,0.019
2017010908,35.0,0.006,0.5,0.016,0.027
2017010909,39.0,0.006,0.5,0.02,0.026
2017010910,44.0,0.006,0.5,0.028,0.022
2017010911,51.0,0.006,0.5,0.027,0.023
2017010912,52.0,0.006,0.5,0.026,0.025
2017010913,59.0,0.006,0.5,0.032,0.021
2017010914,51.0,0.007,0.5,0.034,0.022
2017010915,52.0,0.006,0.5,0.036,0.02
2017010916,50.0,0.006,0.5,0.032,0.025
2017010917,51.0,0.006,0.5,0.032,0.024
2017010918,48.0,0.006,0.6,0.019,0.039
2017010919,49.0,0.006,0.7,0.006,0.05
2017010920,54.0,0.006,0.6,0.009,0.047
2017010921,41.0,0.007,0.6,0.01,0.045
2017010922,43.0,0.007,0.5,0.01,0.043
2017010923,48.0,0.006,0.6,0.015,0.037
2017010924,50.0,0.007,0.6,0.018,0.031
2017011001,59.0,0.006,0.5,0.027,0.018
2017011002,52.0,0.006,0.4,0.032,0.012
2017011003,46.0,0.006,0.4,0.03,0.011
2017011004,44.0,0.006,0.3,,0.01
2017011005,47.0,0.006,0.4,0.028,0.012
2017011006,42.0,0.006,0.4,0.024,0.017
2017011007,38.0,0.005,0.4,0.017,0.025
2017011008,51.0,0.005,0.4,0.016,0.027
2017011009,45.0,0.005,0.4,0.02,0.024
2017011010,42.0,0.005,0.4,0.021,0.024
2017011011,52.0,0.005,0.4,0.021,0.026
2017011012,41.0,0.005,0.3,0.023,0.023
2017011013,38.0,0.005,0.3,0.03,0.015
2017011014,29.0,0.005,0.3,0.028,0.019
2017011015,29.0,0.006,0.3,0.029,0.019
2017011016,25.0,0.006,0.3,0.026,0.022
2017011017,28.0,0.005,0.3,0.025,0.024
2017011018,24.0,0.005,0.4,0.018,0.032
2017011019,27.0,0.006,0.5,0.01,0.041
2017011020,27.0,0.006,0.5,0.007,0.045
2017011021,34.0,0.005,0.4,0.013,0.034
2017011022,32.0,0.005,0.4,0.017,0.03
2017011023,22.0,0.006,0.5,0.008,0.041
2017011024,36.0,0.005,0.4,0.016,0.028
2017011101,31.0,0.005,0.4,0.025,0.015
2017011102,24.0,0.005,0.3,0.029,0.01
2017011103,28.0,0.005,0.3,0.03,0.009
2017011104,25.0,0.005,0.3,0.031,0.009
2017011105,22.0,0.005,0.3,0.028,0.013
2017011106,20.0,0.004,0.3,0.024,0.017
2017011107,19.0,0.005,0.3,0.016,0.027
2017011108,32.0,0.005,0.3,0.02,0.023
2017011109,23.0,0.004,0.3,0.021,0.024
2017011110,34.0,0.004,0.3,0.025,0.019
2017011111,20.0,0.004,0.3,0.021,0.024
2017011112,27.0,0.004,0.3,0.027,0.016
2017011113,11.0,0.004,0.3,0.029,0.015
2017011114,13.0,0.005,0.3,0.027,0.02
2017011115,20.0,0.005,0.3,0.027,0.019
2017011116,24.0,0.005,0.3,0.026,0.021
2017011117,26.0,0.005,0.4,0.023,0.025
2017011118,25.0,0.006,0.4,0.013,0.038
2017011119,33.0,0.006,0.4,0.007,0.044
2017011120,29.0,0.005,0.5,0.006,0.045
2017011121,33.0,0.005,0.5,0.012,0.035
2017011122,27.0,0.005,0.4,0.015,0.029
2017011123,34.0,0.005,0.4,0.018,0.025
2017011124,23.0,0.005,0.4,0.02,0.021
2017011201,25.0,0.005,0.3,0.027,0.012
2017011202,28.0,0.005,0.3,0.028,0.011
2017011203,23.0,0.005,0.4,0.026,0.013
2017011204,24.0,0.005,0.3,0.025,0.013
2017011205,30.0,0.005,0.4,0.022,0.016
2017011206,23.0,0.005,0.4,0.007,0.041
2017011207,35.0,0.006,0.3,0.013,0.032
2017011208,36.0,0.008,0.4,0.01,0.036
2017011209,32.0,0.009,0.6,0.008,0.04
2017011210,37.0,0.011,0.7,0.007,0.042
2017011211,66.0,0.012,0.7,0.012,0.034
2017011212,45.0,0.012,0.7,0.013,0.035
2017011213,51.0,0.01,0.6,0.019,0.029
2017011214,40.0,0.008,0.4,0.026,0.02
2017011215,32.0,0.008,0.4,0.023,0.026
2017011216,38.0,0.007,0.4,0.032,0.02
2017011217,55.0,0.008,0.5,0.03,0.026
2017011218,66.0,0.008,0.5,0.03,0.025
2017011219,70.0,0.008,0.5,0.03,0.025
2017011220,70.0,0.008,0.5,0.031,0.023
2017011221,61.0,0.007,0.5,0.032,0.019
2017011222,53.0,0.006,0.5,0.027,0.024
2017011223,57.0,0.006,0.5,0.022,0.027
2017011224,66.0,0.006,0.5,0.024,0.019
2017011301,69.0,0.006,0.6,0.027,0.017
2017011302,70.0,0.006,0.5,0.028,0.014
2017011303,60.0,0.005,0.4,0.031,0.01
2017011304,35.0,0.005,0.4,0.031,0.009
2017011305,27.0,0.005,0.3,0.031,0.009
2017011306,17.0,0.005,0.3,0.025,0.016
2017011307,20.0,0.005,0.3,0.02,0.023
2017011308,18.0,0.005,0.4,0.012,0.035
2017011309,25.0,0.005,0.4,0.013,0.033
2017011310,23.0,0.005,0.4,0.017,0.032
2017011311,34.0,0.006,0.4,0.013,0.037
2017011312,37.0,0.007,0.4,0.018,0.031
2017011313,34.0,0.007,0.3,0.023,0.024
2017011314,23.0,0.009,0.4,0.022,0.027
2017011315,34.0,0.011,0.6,0.019,0.031
2017011316,51.0,0.009,0.6,0.018,0.033
2017011317,55.0,0.007,0.5,0.023,0.027
2017011318,56.0,0.007,0.5,0.024,0.026
2017011319,59.0,0.006,0.5,0.022,0.027
2017011320,45.0,0.005,0.4,0.024,0.024
2017011321,39.0,0.005,0.3,0.024,0.021
2017011322,33.0,0.005,0.3,0.022,0.021
2017011323,21.0,0.005,0.3,0.024,0.017
2017011324,23.0,0.005,0.3,0.027,0.011
2017011401,21.0,0.005,0.3,0.026,0.011
2017011402,32.0,0.005,0.3,0.025,0.01
2017011403,19.0,0.004,0.3,0.027,0.007
2017011404,22.0,0.004,0.3,0.027,0.007
2017011405,25.0,0.004,0.3,0.027,0.007
2017011406,21.0,0.004,0.3,0.024,0.011
2017011407,20.0,0.004,0.3,0.019,0.018
2017011408,25.0,0.004,0.3,0.017,0.02
2017011409,32.0,0.004,0.3,0.021,0.016
2017011410,40.0,0.004,0.3,0.022,0.015
2017011411,47.0,0.004,0.3,0.022,0.015
2017011412,46.0,0.004,0.3,0.024,0.013
2017011413,42.0,0.004,0.3,0.024,0.014
2017011414,27.0,0.004,0.3,0.023,0.015
2017011415,32.0,0.004,0.3,0.024,0.015
2017011416,26.0,0.004,0.3,0.025,0.013
2017011417,31.0,0.004,0.3,0.025,0.014
2017011418,24.0,0.004,0.3,0.024,0.015
2017011419,24.0,0.004,0.3,0.023,0.015
2017011420,21.0,0.004,0.3,0.021,0.017
2017011421,22.0,0.004,0.3,0.021,0.017
2017011422,17.0,0.004,0.3,0.021,0.017
2017011423,30.0,0.004,0.3,0.021,0.015
2017011424,26.0,0.004,0.3,0.023,0.011
2017011501,29.0,0.004,0.3,0.024,0.009
2017011502,34.0,0.004,0.3,0.024,0.009
2017011503,27.0,0.004,0.3,0.023,0.009
2017011504,38.0,0.004,0.3,0.023,0.009
2017011505,38.0,0.004,0.3,0.022,0.01
2017011506,35.0,0.004,0.3,0.023,0.01
2017011507,32.0,0.004,0.3,0.019,0.015
2017011508,33.0,0.004,0.3,0.019,0.016
2017011509,35.0,0.003,0.3,0.022,0.013
2017011510,32.0,0.003,0.3,0.023,0.014
2017011511,28.0,0.003,0.3,0.023,0.013
2017011512,26.0,0.003,0.3,0.023,0.015
2017011513,26.0,0.004,0.3,0.023,0.016
2017011514,18.0,0.004,0.3,0.024,0.015
2017011515,18.0,0.004,0.3,0.02,0.023
2017011516,19.0,0.004,0.3,0.025,0.015
2017011517,16.0,0.004,0.3,0.022,0.02
2017011518,19.0,0.005,0.3,0.017,0.028
2017011519,14.0,0.005,0.3,0.016,0.027
2017011520,21.0,0.005,0.4,0.012,0.033
2017011521,32.0,0.005,0.4,0.014,0.028
2017011522,22.0,0.005,0.4,0.014,0.029
2017011523,19.0,0.005,0.3,0.022,0.017
2017011524,13.0,0.005,0.3,0.023,0.014
2017011601,19.0,0.005,0.3,0.023,0.013
2017011602,21.0,0.004,0.3,0.025,0.01
2017011603,22.0,0.005,0.3,0.025,0.01
2017011604,17.0,0.005,0.3,0.026,0.008
2017011605,21.0,0.005,0.3,0.026,0.008
2017011606,18.0,0.005,0.3,0.022,0.015
2017011607,17.0,0.005,0.3,0.02,0.017
2017011608,24.0,0.005,0.4,0.013,0.029
2017011609,28.0,0.006,0.4,0.011,0.033
2017011610,29.0,0.005,0.4,0.014,0.03
2017011611,31.0,0.005,0.4,0.016,0.028
2017011612,24.0,0.005,0.4,0.019,0.024
2017011613,34.0,0.005,0.3,0.02,0.024
2017011614,28.0,0.005,0.3,0.021,0.024
2017011615,21.0,0.005,0.3,0.022,0.023
2017011616,21.0,0.006,0.3,0.018,0.03
2017011617,21.0,0.006,0.4,0.013,0.035
2017011618,36.0,0.006,0.4,0.008,0.043
2017011619,42.0,0.006,0.5,0.005,0.047
2017011620,38.0,0.006,0.5,0.006,0.042
2017011621,37.0,0.006,0.5,0.004,0.046
2017011622,39.0,0.005,0.4,0.007,0.039
2017011623,36.0,0.005,0.4,0.009,0.036
2017011624,24.0,0.005,0.4,0.014,0.03
2017011701,25.0,0.005,0.4,0.015,0.026
2017011702,25.0,0.005,0.7,0.003,0.044
2017011703,36.0,0.005,0.6,0.005,0.039
2017011704,32.0,0.005,0.5,0.003,0.04
2017011705,33.0,0.005,0.6,0.003,0.041
2017011706,44.0,0.006,0.6,0.003,0.048
2017011707,44.0,0.007,0.9,0.003,0.053
2017011708,85.0,0.007,0.9,0.003,0.054
2017011709,76.0,0.007,0.9,0.003,0.056
2017011710,80.0,0.008,1.0,0.004,0.062
2017011711,80.0,0.008,0.8,0.004,0.058
2017011712,105.0,0.006,0.5,0.009,0.045
2017011713,62.0,0.006,0.3,0.021,0.032
2017011714,28.0,0.006,0.3,0.021,0.03
2017011715,23.0,0.007,0.4,0.008,0.045
2017011716,52.0,0.008,0.4,0.008,0.046
2017011717,55.0,0.007,0.5,0.007,0.049
2017011718,56.0,0.007,0.5,0.004,0.052
2017011719,55.0,0.008,0.7,0.003,0.053
2017011720,56.0,0.008,0.8,0.003,0.055
2017011721,58.0,0.008,0.7,0.003,0.051
2017011722,39.0,0.007,0.5,0.005,0.047
2017011723,34.0,0.007,0.6,0.005,0.044
2017011724,35.0,0.007,0.7,0.003,0.05
2017011801,36.0,0.007,0.9,0.003,0.051
2017011802,41.0,0.007,1.0,0.003,0.054
2017011803,58.0,0.007,0.9,0.003,0.05
2017011804,54.0,0.007,0.5,0.012,0.033
2017011805,38.0,0.009,0.4,0.019,0.022
2017011806,22.0,0.012,0.5,0.013,0.028
2017011807,29.0,0.009,0.4,0.009,0.032
2017011808,48.0,0.008,0.4,0.006,0.036
2017011809,44.0,0.008,0.5,0.008,0.038
2017011810,67.0,0.009,0.6,0.012,0.04
2017011811,77.0,0.01,0.6,0.014,0.041
2017011812,100.0,0.01,0.6,0.018,0.041
2017011813,94.0,0.01,0.6,0.025,0.036
2017011814,97.0,0.011,0.6,0.02,0.045
2017011815,112.0,0.011,0.6,0.022,0.044
2017011816,102.0,0.011,0.6,0.019,0.048
2017011817,98.0,0.011,0.6,0.018,0.048
2017011818,102.0,0.011,0.7,0.013,0.052
2017011819,108.0,0.011,0.7,0.01,0.055
2017011820,108.0,0.01,0.7,0.016,0.049
2017011821,98.0,0.01,0.7,0.03,0.033
2017011822,81.0,0.01,0.6,0.032,0.03
2017011823,87.0,0.01,0.7,0.027,0.032
2017011824,99.0,0.009,0.7,0.029,0.025
2017011901,101.0,0.009,0.7,0.03,0.022
2017011902,105.0,0.009,0.7,0.03,0.02
2017011903,95.0,0.009,0.6,0.03,0.02
2017011904,85.0,0.008,0.6,0.028,0.021
2017011905,84.0,0.008,0.7,0.016,0.033
2017011906,97.0,0.009,0.7,0.009,0.042
2017011907,91.0,0.008,0.7,0.008,0.045
2017011908,103.0,0.008,0.7,0.006,0.05
2017011909,102.0,0.009,1.0,0.003,0.06
2017011910,121.0,0.008,1.0,0.004,0.058
2017011911,128.0,0.008,0.7,0.008,0.051
2017011912,115.0,0.008,0.7,0.013,0.046
2017011913,101.0,0.008,0.6,0.019,0.04
2017011914,76.0,0.011,0.6,0.014,0.05
2017011915,87.0,0.015,0.6,0.016,0.049
2017011916,96.0,0.009,0.6,0.02,0.047
2017011917,78.0,0.011,0.7,0.011,0.056
2017011918,85.0,0.01,0.7,0.005,0.062
2017011919,102.0,0.01,0.7,0.006,0.064
2017011920,83.0,0.01,0.6,0.021,0.047
2017011921,69.0,0.012,0.5,0.014,0.051
2017011922,61.0,0.011,0.6,0.011,0.053
2017011923,68.0,0.009,0.5,0.019,0.043
2017011924,59.0,0.011,0.6,0.022,0.038
2017012001,57.0,0.014,0.7,0.02,0.036
2017012002,66.0,0.013,0.6,0.022,0.033
2017012003,65.0,0.01,0.6,0.017,0.035
2017012004,75.0,0.009,0.6,0.019,0.032
2017012005,73.0,0.008,0.5,0.03,0.022
2017012006,65.0,0.007,0.5,0.036,0.018
2017012007,49.0,0.007,0.5,0.016,0.036
2017012008,71.0,0.007,0.6,0.012,0.04
2017012009,80.0,0.007,0.7,0.018,0.031
2017012010,72.0,0.007,0.7,0.022,0.027
2017012011,59.0,0.007,0.6,0.023,0.026
2017012012,60.0,0.007,0.5,0.027,0.023
2017012013,57.0,0.007,0.5,0.032,0.018
2017012014,49.0,0.007,0.5,0.03,0.022
2017012015,48.0,0.007,0.5,0.033,0.019
2017012016,60.0,0.008,0.6,0.033,0.021
2017012017,75.0,0.008,0.5,0.035,0.02
2017012018,85.0,0.007,0.4,0.032,0.019
2017012019,62.0,0.006,0.4,0.029,0.02
2017012020,53.0,0.006,0.4,0.027,0.024
2017012021,46.0,0.006,0.4,0.027,0.022
2017012022,41.0,0.006,0.4,0.028,0.019
2017012023,39.0,0.006,0.4,0.029,0.017
2017012024,42.0,0.005,0.3,0.031,0.012
2017012101,38.0,0.005,0.3,0.033,0.009
2017012102,34.0,0.005,0.3,0.031,0.009
2017012103,38.0,0.005,0.3,0.031,0.01
2017012104,33.0,0.005,0.3,0.031,0.01
2017012105,28.0,0.005,0.3,0.029,0.01
2017012106,27.0,0.005,0.3,0.024,0.016
2017012107,33.0,0.005,0.4,0.016,0.03
2017012108,42.0,0.005,0.4,0.014,0.034
2017012109,39.0,0.005,0.4,0.018,0.03
2017012110,33.0,0.005,0.3,0.024,0.025
2017012111,26.0,0.005,0.3,0.025,0.024
2017012112,30.0,0.006,0.4,0.018,0.031
2017012113,42.0,0.005,0.3,0.025,0.025
2017012114,30.0,0.005,0.3,0.025,0.024
2017012115,25.0,0.005,0.3,0.02,0.029
2017012116,35.0,0.006,0.3,0.019,0.03
2017012117,36.0,0.005,0.3,0.021,0.028
2017012118,26.0,0.005,0.4,0.014,0.036
2017012119,26.0,0.006,0.5,0.007,0.045
2017012120,37.0,0.006,0.5,0.01,0.04
2017012121,39.0,0.005,0.3,0.02,0.026
2017012122,27.0,0.004,0.3,0.026,0.019
2017012123,19.0,0.004,0.3,0.018,0.027
2017012124,24.0,0.005,0.3,0.027,0.015
2017012201,21.0,0.007,0.3,0.027,0.014
2017012202,20.0,0.009,0.5,0.024,0.015
2017012203,22.0,0.009,0.4,0.025,0.015
2017012204,28.0,0.007,0.4,0.03,0.01
2017012205,24.0,0.007,0.3,0.031,0.01
2017012206,40.0,0.007,0.4,0.027,0.015
2017012207,45.0,0.006,0.4,0.024,0.02
2017012208,55.0,0.005,0.4,0.027,0.015
2017012209,33.0,0.005,0.3,0.022,0.022
2017012210,37.0,0.005,0.3,0.025,0.017
2017012211,29.0,0.005,0.4,0.023,0.02
2017012212,38.0,0.005,0.3,0.025,0.019
2017012213,35.0,0.005,0.3,0.031,0.012
2017012214,28.0,0.005,0.3,0.026,0.02
2017012215,30.0,0.005,0.3,0.03,0.014
2017012216,17.0,0.005,0.3,0.03,0.015
2017012217,34.0,0.005,0.3,0.029,0.016
2017012218,40.0,0.005,0.3,0.024,0.022
2017012219,38.0,0.005,0.3,0.022,0.023
2017012220,41.0,0.004,0.3,0.024,0.019
2017012221,36.0,0.005,0.3,0.024,0.018
2017012222,34.0,0.005,0.3,0.019,0.023
2017012223,24.0,0.005,0.3,0.024,0.017
2017012224,25.0,0.004,0.3,0.023,0.016
2017012301,26.0,0.004,0.3,0.027,0.011
2017012302,23.0,0.004,0.3,0.029,0.009
2017012303,28.0,0.005,0.3,0.03,0.008
2017012304,24.0,0.005,0.3,0.031,0.007
2017012305,22.0,0.005,0.3,0.029,0.008
2017012306,22.0,0.005,0.3,0.023,0.017
2017012307,25.0,0.005,0.3,0.018,0.024
2017012308,39.0,0.005,0.4,0.016,0.029
2017012309,39.0,0.005,0.4,0.02,0.023
2017012310,41.0,0.005,0.4,0.022,0.02
2017012311,38.0,0.005,0.3,0.026,0.016
2017012312,51.0,0.005,0.4,0.024,0.021
2017012313,48.0,0.005,0.4,0.026,0.019
2017012314,32.0,0.005,0.3,0.022,0.025
2017012315,33.0,0.006,0.3,0.023,0.026
2017012316,39.0,0.005,0.3,0.028,0.021
2017012317,24.0,0.005,0.3,0.028,0.019
2017012318,31.0,0.005,0.3,0.024,0.025
2017012319,27.0,0.005,0.4,0.015,0.038
2017012320,28.0,0.005,0.4,0.017,0.035
2017012321,31.0,0.005,0.4,0.02,0.028
2017012322,29.0,0.005,0.4,0.019,0.028
2017012323,24.0,0.005,0.4,0.021,0.024
2017012324,32.0,0.005,0.3,0.027,0.015
2017012401,31.0,0.004,0.3,0.027,0.014
2017012402,25.0,0.004,0.3,0.028,0.011
2017012403,25.0,0.004,0.3,0.029,0.01
2017012404,34.0,0.004,0.3,0.03,0.009
2017012405,27.0,0.004,0.3,0.03,0.009
2017012406,20.0,0.005,0.3,0.024,0.018
