Date,PM10,SO2,CO,O3,NO2
2015010603,25.0,0.008,0.5,0.032,0.019
2015010604,19.0,0.008,0.4,0.035,0.01
2015010605,15.0,0.008,0.4,0.031,0.014
2015010606,23.0,0.008,0.5,0.024,0.018
2015010607,39.0,0.008,0.6,0.022,0.022
2015010608,43.0,0.008,0.5,0.025,0.021
2015010609,31.0,0.008,0.6,0.026,0.02
2015010610,38.0,0.009,0.7,0.028,0.022
2015010611,37.0,0.01,0.7,0.031,0.018
2015010612,,,,,
2015010613,,,,,
2015010614,41.0,0.007,0.4,0.034,0.012
2015010615,53.0,0.007,0.4,0.031,0.016
2015010616,23.0,0.007,0.4,0.027,0.02
2015010617,30.0,0.007,0.4,0.026,0.021
2015010618,20.0,0.007,0.4,0.026,0.021
2015010619,19.0,0.007,0.4,0.025,0.022
2015010620,30.0,0.007,0.5,0.018,0.03
2015010621,31.0,0.006,0.4,0.026,0.018
2015010622,29.0,0.006,0.4,0.027,0.017
2015010623,32.0,0.006,0.3,0.029,0.013
2015010624,29.0,0.006,0.3,0.034,0.007
2015010701,14.0,0.005,0.3,0.035,0.005
2015010702,24.0,0.006,0.3,0.034,0.005
2015010703,20.0,0.006,0.3,0.033,0.005
2015010704,20.0,0.006,0.3,0.033,0.005
2015010705,19.0,0.006,0.3,0.031,0.008
2015010706,15.0,0.006,0.3,0.029,0.01
2015010707,19.0,0.006,0.3,0.028,0.012
2015010708,19.0,0.006,0.3,0.026,0.015
2015010709,20.0,0.005,0.3,0.026,0.017
2015010710,18.0,0.006,0.3,0.028,0.015
2015010711,30.0,0.006,0.3,0.028,0.014
2015010712,23.0,0.006,0.3,0.028,0.015
2015010713,26.0,0.006,0.3,0.031,0.012
2015010714,21.0,0.007,0.4,0.029,0.015
2015010715,24.0,0.007,0.4,0.029,0.015
2015010716,37.0,0.007,0.4,0.025,0.019
2015010717,24.0,0.008,0.4,0.021,0.024
2015010718,37.0,0.008,0.4,0.017,0.029
2015010719,39.0,0.008,0.6,0.011,0.036
2015010720,43.0,0.008,0.5,0.015,0.03
2015010721,35.0,0.008,0.4,0.019,0.024
2015010722,35.0,0.008,0.4,0.017,0.027
2015010723,37.0,0.008,0.5,0.017,0.025
2015010724,38.0,0.008,0.4,0.022,0.017
2015010801,40.0,0.007,0.4,0.026,0.013
2015010802,36.0,0.007,0.4,0.025,0.011
2015010803,42.0,0.007,0.4,0.026,0.01
2015010804,42.0,0.008,0.4,0.026,0.01
2015010805,37.0,0.007,0.4,0.025,0.011
2015010806,36.0,0.007,0.4,0.022,0.015
2015010807,40.0,0.007,0.4,0.017,0.021
2015010808,49.0,0.008,0.6,0.012,0.032
2015010809,58.0,0.008,0.5,0.017,0.022
2015010810,48.0,0.008,0.5,0.02,0.019
2015010811,57.0,0.009,0.6,0.016,0.029
2015010812,71.0,0.008,0.5,0.021,0.022
2015010813,70.0,0.008,0.5,0.025,0.018
2015010814,56.0,0.007,0.4,0.029,0.015
2015010815,52.0,0.008,0.4,0.028,0.017
2015010816,40.0,0.007,0.4,0.028,0.018
2015010817,40.0,0.007,0.4,0.027,0.02
2015010818,44.0,0.008,0.5,0.015,0.032
2015010819,49.0,0.008,0.7,0.009,0.041
2015010820,54.0,0.008,0.7,0.01,0.038
2015010821,42.0,0.009,0.6,0.009,0.04
2015010822,54.0,0.009,0.6,0.009,0.038
2015010823,48.0,0.009,0.6,0.009,0.038
2015010824,48.0,0.008,0.5,0.016,0.026
2015010901,41.0,0.008,0.4,0.019,0.019
2015010902,41.0,0.007,0.5,0.019,0.019
2015010903,39.0,0.007,0.5,0.018,0.02
2015010904,39.0,0.007,0.4,0.022,0.015
2015010905,45.0,0.007,0.4,0.018,0.019
2015010906,37.0,0.007,0.5,0.014,0.025
2015010907,42.0,0.007,0.5,0.012,0.029
2015010908,46.0,0.008,0.6,0.009,0.033
2015010909,53.0,0.008,0.6,0.013,0.027
2015010910,43.0,0.008,0.5,0.016,0.024
2015010911,43.0,0.008,0.5,0.016,0.023
2015010912,49.0,0.007,0.4,0.023,0.017
2015010913,43.0,0.007,0.4,0.028,0.013
2015010914,41.0,0.008,0.4,0.029,0.013
2015010915,45.0,0.009,0.5,0.028,0.017
2015010916,53.0,0.009,0.5,0.026,0.019
2015010917,61.0,0.009,0.6,0.021,0.024
2015010918,60.0,0.009,0.6,0.019,0.027
2015010919,60.0,0.01,0.7,0.018,0.029
2015010920,70.0,0.01,0.7,0.017,0.028
2015010921,72.0,0.01,0.7,0.017,0.028
2015010922,81.0,0.011,0.7,0.019,0.026
2015010923,71.0,0.011,0.8,0.014,0.03
2015010924,82.0,0.01,0.7,0.02,0.023
2015011001,72.0,0.01,0.6,0.023,0.018
2015011002,77.0,0.009,0.6,0.025,0.015
2015011003,79.0,0.009,0.6,0.025,0.015
2015011004,79.0,0.009,0.6,0.027,0.013
2015011005,66.0,0.009,0.7,0.021,0.019
2015011006,76.0,0.009,0.7,0.016,0.026
2015011007,71.0,0.009,0.7,0.011,0.032
2015011008,70.0,0.009,0.7,0.012,0.031
2015011009,68.0,0.009,0.6,0.014,0.03
2015011010,67.0,0.008,0.5,0.023,0.019
2015011011,47.0,0.008,0.5,0.022,0.02
2015011012,56.0,0.008,0.5,0.022,0.021
2015011013,51.0,0.008,0.4,0.025,0.018
2015011014,40.0,0.007,0.4,0.029,0.014
2015011015,25.0,0.007,0.4,0.03,0.015
2015011016,21.0,0.007,0.3,0.029,0.018
2015011017,25.0,0.007,0.4,0.027,0.019
2015011018,26.0,0.008,0.5,0.015,0.034
2015011019,34.0,0.01,0.8,0.009,0.042
2015011020,37.0,0.013,0.8,0.009,0.039
2015011021,39.0,0.013,0.8,0.01,0.037
2015011022,36.0,0.013,0.8,0.01,0.036
2015011023,38.0,0.01,0.6,0.015,0.03
2015011024,31.0,0.007,0.5,0.019,0.023
2015011101,31.0,0.007,0.4,0.026,0.015
2015011102,29.0,0.007,0.4,0.025,0.015
2015011103,32.0,0.009,0.5,0.022,0.021
2015011104,62.0,0.01,0.5,0.026,0.017
2015011105,122.0,0.01,0.5,0.022,0.019
2015011106,44.0,0.009,0.6,0.012,0.031
2015011107,53.0,0.009,0.7,0.01,0.035
2015011108,58.0,0.014,0.7,0.014,0.028
2015011109,45.0,0.013,0.7,0.023,0.02
2015011110,60.0,0.014,0.7,0.024,0.021
2015011111,57.0,0.014,0.8,0.02,0.027
2015011112,65.0,0.013,0.7,0.025,0.024
2015011113,81.0,0.012,0.7,0.028,0.021
2015011114,76.0,0.01,0.6,0.034,0.016
2015011115,65.0,0.01,0.6,0.034,0.017
2015011116,66.0,0.008,0.5,0.032,0.015
2015011117,44.0,0.008,0.5,0.03,0.017
2015011118,33.0,0.008,0.5,0.03,0.016
2015011119,41.0,0.007,0.5,0.025,0.021
2015011120,34.0,0.007,0.4,0.028,0.016
2015011121,17.0,0.007,0.4,0.026,0.017
2015011122,16.0,0.007,0.3,0.027,0.016
2015011123,16.0,0.007,0.3,0.026,0.016
2015011124,18.0,0.006,0.3,0.031,0.008
2015011201,17.0,0.006,0.3,0.029,0.008
2015011202,10.0,0.007,0.4,0.029,0.008
2015011203,30.0,0.007,0.4,0.029,0.009
2015011204,27.0,0.008,0.4,0.031,0.007
2015011205,28.0,0.008,0.4,0.029,0.008
2015011206,41.0,0.008,0.5,0.026,0.012
2015011207,43.0,0.008,0.5,0.023,0.016
2015011208,47.0,0.008,0.5,0.021,0.019
2015011209,46.0,0.008,0.6,0.018,0.022
2015011210,61.0,0.008,0.6,0.019,0.023
2015011211,55.0,0.008,0.6,0.017,0.027
2015011212,73.0,0.008,0.7,0.016,0.03
2015011213,67.0,0.008,0.5,0.022,0.023
2015011214,56.0,0.008,0.6,0.022,0.026
2015011215,63.0,0.009,0.5,0.022,0.028
2015011216,57.0,0.009,0.5,0.022,0.029
2015011217,45.0,0.009,0.6,0.017,0.036
2015011218,59.0,0.009,0.6,0.013,0.038
2015011219,62.0,0.009,0.7,0.011,0.041
2015011220,57.0,0.009,0.7,0.01,0.041
2015011221,44.0,0.009,0.7,0.011,0.038
2015011222,38.0,0.01,0.6,0.013,0.034
2015011223,32.0,0.009,0.7,0.01,0.038
2015011224,45.0,0.008,0.5,0.019,0.024
2015011301,23.0,0.007,0.7,0.015,0.028
2015011302,28.0,0.007,0.7,0.011,0.032
2015011303,33.0,0.007,0.7,0.009,0.033
2015011304,40.0,0.007,0.6,0.013,0.028
2015011305,62.0,0.007,0.7,0.009,0.033
2015011306,42.0,0.007,0.5,0.018,0.022
2015011307,36.0,0.007,0.5,0.015,0.027
2015011308,35.0,0.007,0.6,0.012,0.032
2015011309,31.0,0.01,1.1,0.009,0.036
2015011310,83.0,0.009,1.1,0.009,0.036
2015011311,100.0,0.009,0.7,0.012,0.037
2015011312,59.0,0.009,0.5,0.018,0.03
2015011313,44.0,0.011,0.5,0.018,0.032
2015011314,38.0,0.014,0.5,0.017,0.033
2015011315,38.0,0.016,0.5,0.016,0.038
2015011316,40.0,0.017,0.5,0.013,0.043
2015011317,50.0,0.015,0.5,0.012,0.043
2015011318,38.0,0.011,0.6,0.011,0.042
2015011319,36.0,0.012,0.9,0.009,0.045
2015011320,24.0,0.012,0.8,0.009,0.044
2015011321,31.0,0.012,0.7,0.009,0.041
2015011322,32.0,0.015,0.6,0.009,0.042
2015011323,32.0,0.013,0.6,0.009,0.043
2015011324,36.0,0.012,0.6,0.009,0.043
2015011401,33.0,0.012,0.8,0.008,0.042
2015011402,36.0,0.011,1.1,0.009,0.043
2015011403,39.0,0.01,0.8,0.008,0.039
2015011404,38.0,0.009,0.8,0.009,0.037
2015011405,41.0,0.009,0.8,0.009,0.036
2015011406,47.0,0.01,0.8,0.008,0.036
2015011407,49.0,0.011,0.9,0.009,0.039
2015011408,55.0,0.011,0.9,0.009,0.038
2015011409,54.0,0.01,0.8,0.009,0.038
2015011410,41.0,0.011,1.2,0.009,0.039
2015011411,71.0,0.01,0.9,0.009,0.038
2015011412,51.0,0.008,0.6,0.012,0.034
2015011413,31.0,0.007,0.5,0.015,0.032
2015011414,24.0,0.008,0.7,0.011,0.038
2015011415,31.0,0.009,1.0,0.009,0.044
2015011416,51.0,0.009,0.9,0.009,0.042
2015011417,54.0,0.009,0.6,0.011,0.038
2015011418,25.0,0.009,0.6,0.01,0.039
2015011419,31.0,0.009,0.8,0.009,0.041
2015011420,39.0,0.009,0.8,0.009,0.039
2015011421,42.0,0.009,0.7,0.009,0.037
2015011422,34.0,0.01,0.6,0.009,0.035
2015011423,30.0,0.012,0.6,0.009,0.034
2015011424,29.0,0.009,0.5,0.011,0.031
2015011501,24.0,0.009,0.5,0.019,0.02
2015011502,19.0,0.009,0.7,0.021,0.018
2015011503,23.0,0.008,0.6,0.027,0.013
2015011504,16.0,0.008,0.5,0.03,0.01
2015011505,20.0,0.008,0.5,0.028,0.011
2015011506,23.0,0.008,0.5,0.027,0.013
2015011507,29.0,0.008,0.5,0.018,0.024
2015011508,39.0,0.008,0.5,0.017,0.024
2015011509,44.0,0.008,0.6,0.016,0.027
2015011510,43.0,0.008,0.5,0.017,0.026
2015011511,47.0,0.008,0.5,0.02,0.022
2015011512,40.0,0.008,0.5,0.022,0.021
2015011513,54.0,0.008,0.5,0.018,0.027
2015011514,55.0,0.008,0.5,0.018,0.026
2015011515,43.0,0.008,0.5,0.018,0.027
2015011516,39.0,0.008,0.5,0.022,0.025
2015011517,29.0,0.008,0.7,0.017,0.03
2015011518,24.0,0.008,0.7,0.012,0.034
2015011519,20.0,0.008,0.8,0.01,0.038
2015011520,24.0,0.008,0.9,0.009,0.038
2015011521,35.0,0.009,1.0,0.009,0.037
2015011522,27.0,0.01,0.9,0.009,0.036
2015011523,39.0,0.01,0.8,0.009,0.032
2015011524,35.0,0.01,0.8,0.01,0.027
2015011601,37.0,0.008,0.7,0.013,0.022
2015011602,39.0,0.009,0.7,0.015,0.02
2015011603,43.0,0.009,0.8,0.013,0.022
2015011604,50.0,0.009,0.9,0.009,0.025
2015011605,48.0,0.009,0.9,0.009,0.025
2015011606,50.0,0.01,1.1,0.009,0.027
2015011607,69.0,0.01,1.2,0.009,0.028
2015011608,90.0,0.011,1.3,0.009,0.034
2015011609,86.0,0.011,1.6,0.009,0.033
2015011610,109.0,0.011,1.6,0.009,0.036
2015011611,128.0,0.013,1.3,0.009,0.04
2015011612,135.0,0.012,0.7,0.015,0.031
2015011613,78.0,0.017,0.7,0.025,0.03
2015011614,67.0,0.014,0.7,0.024,0.03
2015011615,72.0,0.01,0.6,0.031,0.024
2015011616,60.0,0.009,0.6,0.032,0.022
2015011617,62.0,0.01,0.7,0.026,0.029
2015011618,61.0,0.012,0.9,0.027,0.026
2015011619,86.0,0.013,1.1,0.027,0.026
2015011620,74.0,0.015,1.0,0.028,0.024
2015011621,85.0,0.014,1.0,0.028,0.022
2015011622,79.0,0.014,0.9,0.029,0.018
2015011623,81.0,0.014,0.9,0.027,0.019
2015011624,85.0,0.014,1.0,0.029,0.015
2015011701,72.0,0.014,1.1,0.03,0.011
2015011702,56.0,0.014,1.1,0.029,0.01
2015011703,56.0,0.011,0.9,0.03,0.009
2015011704,53.0,0.009,0.7,0.033,0.007
2015011705,56.0,0.008,0.6,0.032,0.008
2015011706,51.0,0.007,0.5,0.027,0.012
2015011707,48.0,0.007,0.5,0.023,0.016
2015011708,45.0,0.008,0.5,0.021,0.018
2015011709,50.0,0.008,0.4,0.026,0.014
2015011710,42.0,0.008,0.4,0.026,0.015
2015011711,36.0,0.007,0.4,0.026,0.016
2015011712,45.0,0.007,0.4,0.03,0.012
2015011713,30.0,0.007,0.4,0.03,0.013
2015011714,34.0,0.007,0.4,0.031,0.014
2015011715,29.0,0.007,0.4,0.03,0.018
2015011716,24.0,0.007,0.4,0.031,0.016
2015011717,28.0,0.007,0.4,0.028,0.017
2015011718,14.0,0.008,0.4,0.019,0.028
2015011719,34.0,0.007,0.5,0.016,0.03
2015011720,22.0,0.007,0.4,0.024,0.019
2015011721,18.0,0.006,0.4,0.027,0.017
2015011722,18.0,0.006,0.4,0.028,0.015
2015011723,18.0,0.006,0.3,0.03,0.012
2015011724,17.0,0.006,0.3,0.031,0.009
2015011801,19.0,0.006,0.3,0.032,0.007
2015011802,11.0,0.006,0.3,0.032,0.006
2015011803,21.0,0.006,0.3,0.032,0.007
2015011804,14.0,0.006,0.3,0.034,0.005
2015011805,15.0,0.006,0.3,0.034,0.004
2015011806,21.0,0.006,0.3,0.033,0.005
2015011807,19.0,0.005,0.3,0.029,0.01
2015011808,20.0,0.005,0.3,0.032,0.009
2015011809,10.0,0.005,0.3,0.027,0.015
2015011810,22.0,0.006,0.3,0.029,0.013
2015011811,19.0,0.006,0.4,0.027,0.015
2015011812,15.0,0.006,0.4,0.028,0.014
2015011813,23.0,0.007,0.4,0.025,0.018
2015011814,23.0,0.009,0.4,0.02,0.029
2015011815,25.0,0.008,0.4,0.025,0.023
2015011816,31.0,0.008,0.4,0.022,0.025
2015011817,33.0,0.008,0.3,0.026,0.021
2015011818,14.0,0.008,0.4,0.026,0.021
2015011819,14.0,0.007,0.3,0.028,0.018
2015011820,9.0,0.008,0.4,0.028,0.016
2015011821,23.0,0.007,0.4,0.024,0.02
2015011822,29.0,0.009,0.4,0.022,0.022
2015011823,27.0,0.012,0.4,0.021,0.023
2015011824,32.0,0.01,0.4,0.028,0.014
2015011901,30.0,0.011,0.4,0.029,0.014
2015011902,30.0,0.012,0.5,0.035,0.011
2015011903,48.0,0.011,0.5,0.038,0.008
2015011904,49.0,0.01,0.5,0.037,0.006
2015011905,51.0,0.009,0.5,0.036,0.006
2015011906,65.0,0.009,0.5,0.03,0.012
2015011907,72.0,0.01,0.5,0.028,0.015
2015011908,73.0,0.011,0.6,0.025,0.018
2015011909,86.0,0.011,0.7,0.016,0.03
2015011910,96.0,0.011,0.6,0.024,0.021
2015011911,89.0,0.01,0.6,0.027,0.019
2015011912,100.0,0.01,0.6,0.031,0.016
2015011913,91.0,0.01,0.6,0.031,0.021
2015011914,91.0,0.009,0.5,0.032,0.018
2015011915,88.0,0.009,0.5,0.031,0.022
2015011916,84.0,0.009,0.5,0.031,0.022
2015011917,72.0,0.009,0.5,0.03,0.023
2015011918,62.0,0.009,0.6,0.024,0.028
2015011919,60.0,0.009,0.7,0.016,0.037
2015011920,49.0,0.009,0.8,0.013,0.038
2015011921,64.0,0.009,0.7,0.02,0.028
2015011922,70.0,0.009,0.7,0.019,0.027
2015011923,68.0,0.009,0.8,0.02,0.025
2015011924,73.0,0.009,0.7,0.022,0.02
2015012001,73.0,0.008,0.6,0.026,0.013
2015012002,65.0,0.008,0.6,0.027,0.012
2015012003,63.0,0.008,0.6,0.027,0.012
2015012004,59.0,0.008,0.6,0.028,0.01
2015012005,71.0,0.008,0.6,0.026,0.012
2015012006,57.0,0.007,0.5,0.021,0.018
2015012007,47.0,0.008,0.6,0.016,0.023
2015012008,59.0,0.008,0.8,0.01,0.032
2015012009,70.0,0.009,0.9,0.01,0.032
2015012010,75.0,0.008,0.8,0.011,0.034
2015012011,80.0,0.008,0.8,0.012,0.035
2015012012,73.0,0.008,0.7,0.016,0.033
2015012013,63.0,0.012,0.7,0.016,0.036
2015012014,73.0,0.015,0.5,0.022,0.032
2015012015,64.0,0.017,0.6,0.019,0.038
2015012016,64.0,0.018,0.6,0.015,0.045
2015012017,83.0,0.016,0.6,0.015,0.047
2015012018,67.0,0.012,0.7,0.014,0.049
2015012019,57.0,0.01,0.7,0.013,0.05
2015012020,53.0,0.009,0.8,0.013,0.046
2015012021,54.0,0.009,0.8,0.013,0.043
2015012022,56.0,0.009,0.7,0.016,0.038
2015012023,44.0,0.009,0.7,0.018,0.035
2015012024,48.0,0.009,0.7,0.017,0.035
2015012101,53.0,0.009,0.6,0.026,0.021
2015012102,50.0,0.009,0.6,0.025,0.021
2015012103,55.0,0.01,0.6,0.025,0.02
2015012104,55.0,0.011,0.5,0.026,0.017
2015012105,51.0,0.009,0.7,0.01,0.037
2015012106,63.0,0.009,0.6,0.016,0.031
2015012107,53.0,0.01,0.6,0.015,0.031
2015012108,59.0,0.01,0.7,0.012,0.036
2015012109,62.0,0.011,0.7,0.012,0.036
2015012110,60.0,0.013,0.9,0.01,0.039
2015012111,70.0,0.013,0.8,0.011,0.04
2015012112,68.0,0.013,0.7,0.012,0.041
2015012113,62.0,0.013,0.8,0.013,0.04
2015012114,73.0,0.013,0.7,0.012,0.044
2015012115,74.0,0.013,0.7,0.012,0.043
2015012116,72.0,0.013,0.8,0.011,0.043
2015012117,63.0,0.014,0.8,0.01,0.045
2015012118,67.0,0.015,0.9,0.009,0.046
2015012119,65.0,0.013,0.9,0.009,0.044
2015012120,67.0,0.014,0.9,0.009,0.041
2015012121,62.0,0.012,0.8,0.01,0.038
2015012122,62.0,0.011,0.8,0.01,0.036
2015012123,58.0,0.01,0.8,0.009,0.036
2015012124,59.0,0.01,0.7,0.014,0.03
2015012201,45.0,0.009,0.7,0.019,0.022
2015012202,44.0,0.008,0.7,0.018,0.024
2015012203,35.0,0.008,0.6,0.019,0.021
2015012204,34.0,0.008,0.6,0.021,0.019
2015012205,35.0,0.007,0.6,0.013,0.027
2015012206,38.0,0.008,0.6,0.016,0.026
2015012207,31.0,0.008,0.7,0.011,0.03
2015012208,24.0,0.007,0.6,0.017,0.025
2015012209,16.0,0.007,0.7,0.014,0.03
2015012210,22.0,0.007,0.6,0.019,0.027
2015012211,30.0,0.007,0.6,0.019,0.025
2015012212,20.0,0.007,0.5,0.021,0.024
2015012213,27.0,0.007,0.5,0.022,0.022
2015012214,35.0,0.007,0.5,0.025,0.019
2015012215,34.0,0.007,0.5,0.023,0.021
2015012216,26.0,0.007,0.6,0.019,0.026
2015012217,28.0,0.007,0.6,0.02,0.025
2015012218,28.0,0.008,0.6,0.021,0.026
2015012219,25.0,0.008,0.6,0.022,0.025
2015012220,24.0,0.008,0.6,0.022,0.024
2015012221,31.0,0.008,0.7,0.018,0.029
2015012222,41.0,0.009,0.6,0.019,0.027
2015012223,47.0,0.009,0.6,0.022,0.023
2015012224,27.0,0.008,0.5,0.027,0.017
2015012301,30.0,0.008,0.5,0.03,0.013
2015012302,37.0,0.008,0.5,0.032,0.011
2015012303,37.0,0.008,0.5,0.034,0.01
2015012304,38.0,0.008,0.5,0.034,0.008
2015012305,34.0,0.007,0.5,0.031,0.01
2015012306,41.0,0.007,0.5,0.026,0.016
2015012307,34.0,0.007,0.5,0.017,0.029
2015012308,40.0,0.008,0.6,0.013,0.032
2015012309,45.0,0.007,0.6,0.014,0.033
2015012310,47.0,0.008,0.7,0.014,0.033
2015012311,47.0,0.008,0.6,0.019,0.027
2015012312,41.0,0.008,0.6,0.017,0.032
2015012313,35.0,0.009,0.6,0.018,0.031
2015012314,49.0,0.01,0.6,0.019,0.032
2015012315,50.0,0.01,0.6,0.019,0.035
2015012316,70.0,0.011,0.6,0.019,0.036
2015012317,63.0,0.01,0.7,0.016,0.039
2015012318,50.0,0.01,0.6,0.017,0.038
2015012319,37.0,0.011,0.7,0.014,0.041
2015012320,37.0,0.011,0.7,0.015,0.039
2015012321,50.0,0.01,0.6,0.021,0.033
2015012322,46.0,0.011,0.6,0.019,0.036
2015012323,49.0,0.011,0.6,0.019,0.036
2015012324,52.0,0.01,0.6,0.028,0.024
2015012401,55.0,0.009,0.5,0.034,0.015
2015012402,49.0,0.012,0.6,0.028,0.019
2015012403,53.0,0.011,0.6,0.026,0.018
2015012404,52.0,0.01,0.6,0.024,0.018
2015012405,63.0,0.009,0.6,0.024,0.016
2015012406,71.0,0.008,0.6,0.02,0.018
2015012407,72.0,0.008,0.6,0.014,0.024
