Date,PM10,SO2,CO,O3,NO2
2018010302,133.0,0.005,0.5,0.025,0.018
2018010303,119.0,0.004,0.4,0.027,0.014
2018010304,102.0,0.003,0.3,0.026,0.011
2018010305,44.0,0.003,0.3,0.025,0.012
2018010306,40.0,0.003,0.3,0.023,0.016
2018010307,30.0,0.003,0.3,0.019,0.024
2018010308,23.0,0.003,0.3,0.017,0.026
2018010309,27.0,0.003,0.3,0.018,0.028
2018010310,55.0,0.003,0.3,0.02,0.025
2018010311,29.0,0.002,0.3,0.023,0.02
2018010312,36.0,0.002,0.3,0.024,0.018
2018010313,24.0,0.002,0.3,0.025,0.017
2018010314,31.0,0.002,0.3,0.025,0.017
2018010315,16.0,,,,
2018010316,14.0,0.003,0.3,0.024,0.022
2018010317,13.0,0.003,0.3,0.021,0.027
2018010318,41.0,0.002,0.3,0.018,0.031
2018010319,33.0,0.003,0.4,0.013,0.04
2018010320,34.0,0.003,0.4,0.013,0.038
2018010321,28.0,0.003,0.3,0.014,0.036
2018010322,38.0,0.003,0.3,0.018,0.025
2018010323,64.0,0.003,0.3,0.019,0.022
2018010324,44.0,0.003,0.3,0.021,0.018
2018010401,37.0,0.002,0.3,0.022,0.014
2018010402,32.0,0.002,0.3,0.022,0.013
2018010403,33.0,0.003,0.3,0.021,0.014
2018010404,21.0,0.002,0.3,0.023,0.011
2018010405,24.0,0.003,0.3,0.023,0.011
2018010406,27.0,0.002,0.3,0.021,0.015
2018010407,23.0,0.003,0.3,0.016,0.029
2018010408,40.0,0.003,0.4,0.012,0.043
2018010409,54.0,0.003,0.4,0.012,0.05
2018010410,69.0,0.003,0.4,0.012,0.052
2018010411,93.0,0.003,0.4,0.011,0.054
2018010412,102.0,0.003,0.4,0.012,0.051
2018010413,76.0,0.003,0.4,0.015,0.041
2018010414,41.0,0.005,0.4,0.014,0.047
2018010415,53.0,0.006,0.4,0.016,0.043
2018010416,57.0,0.008,0.4,0.014,0.05
2018010417,83.0,0.007,0.4,0.013,0.051
2018010418,70.0,0.005,0.4,0.012,0.051
2018010419,68.0,0.005,0.4,0.008,0.054
2018010420,69.0,0.005,0.5,0.008,0.052
2018010421,63.0,0.005,0.5,0.008,0.05
2018010422,68.0,0.007,0.5,0.009,0.05
2018010423,65.0,0.007,0.5,0.009,0.047
2018010424,66.0,0.007,0.4,0.01,0.04
2018010501,74.0,0.005,0.4,0.016,0.027
2018010502,74.0,0.005,0.4,0.014,0.033
2018010503,54.0,0.004,0.4,0.016,0.026
2018010504,66.0,0.003,0.3,0.02,0.016
2018010505,51.0,0.003,0.4,0.017,0.02
2018010506,64.0,0.003,0.4,0.014,0.026
2018010507,52.0,0.003,0.4,0.013,0.035
2018010508,51.0,0.003,0.3,0.016,0.027
2018010509,60.0,0.003,0.3,0.017,0.028
2018010510,48.0,0.003,0.3,0.017,0.028
2018010511,61.0,0.004,0.3,0.017,0.029
2018010512,64.0,0.004,0.4,0.017,0.032
2018010513,75.0,0.004,0.4,0.019,0.033
2018010514,77.0,0.004,0.4,0.022,0.03
2018010515,49.0,0.004,0.3,0.022,0.03
2018010516,65.0,0.004,0.3,0.023,0.029
2018010517,60.0,0.004,0.4,0.019,0.037
2018010518,55.0,0.004,0.4,0.017,0.039
2018010519,73.0,0.003,0.4,0.017,0.041
2018010520,52.0,0.003,0.4,0.014,0.044
2018010521,43.0,0.004,0.3,0.016,0.035
2018010522,83.0,0.003,0.3,0.018,0.03
2018010523,79.0,0.004,0.4,0.016,0.032
2018010524,65.0,0.003,0.4,0.02,0.025
2018010601,57.0,0.002,0.3,0.024,0.016
2018010602,84.0,0.002,0.3,0.024,0.016
2018010603,56.0,0.002,0.3,0.026,0.013
2018010604,48.0,0.002,0.3,0.028,0.01
2018010605,48.0,0.002,0.3,0.027,0.013
2018010606,36.0,0.002,0.3,0.024,0.016
2018010607,48.0,0.002,0.3,0.021,0.023
2018010608,62.0,0.002,0.3,0.018,0.028
2018010609,67.0,0.002,0.3,0.019,0.029
2018010610,59.0,0.002,0.3,0.024,0.021
2018010611,33.0,0.002,0.3,0.025,0.019
2018010612,36.0,0.002,0.3,0.025,0.019
2018010613,34.0,0.002,0.3,0.026,0.019
2018010614,18.0,0.003,0.3,0.027,0.018
2018010615,28.0,0.003,0.3,0.027,0.019
2018010616,24.0,0.003,0.3,0.028,0.019
2018010617,28.0,0.003,0.3,0.024,0.026
2018010618,34.0,0.003,0.3,0.019,0.035
2018010619,41.0,0.003,0.4,0.019,0.035
2018010620,39.0,0.003,0.3,0.019,0.031
2018010621,32.0,0.003,0.4,0.013,0.041
2018010622,52.0,0.003,0.3,0.018,0.033
2018010623,31.0,0.003,0.3,0.019,0.03
2018010624,36.0,0.003,0.3,0.023,0.021
2018010701,23.0,0.003,0.4,0.019,0.027
2018010702,42.0,0.003,0.5,0.014,0.036
2018010703,46.0,0.003,0.5,0.009,0.043
2018010704,61.0,0.003,0.5,0.009,0.041
2018010705,40.0,0.003,0.4,0.009,0.039
2018010706,42.0,0.003,0.5,0.008,0.047
2018010707,38.0,0.003,0.5,0.007,0.059
2018010708,51.0,0.004,0.5,0.007,0.064
2018010709,51.0,0.003,0.5,0.008,0.061
2018010710,77.0,0.003,0.5,0.009,0.063
2018010711,74.0,0.004,0.6,0.009,0.066
2018010712,71.0,0.004,0.4,0.01,0.055
2018010713,42.0,0.005,0.4,0.012,0.051
2018010714,56.0,0.005,0.5,0.011,0.054
2018010715,67.0,0.006,0.5,0.011,0.056
2018010716,43.0,0.006,0.6,0.009,0.064
2018010717,56.0,0.006,0.4,0.012,0.048
2018010718,42.0,0.007,0.5,0.01,0.049
2018010719,58.0,0.007,0.5,0.008,0.054
2018010720,60.0,0.006,0.5,0.01,0.049
2018010721,63.0,0.006,0.4,0.01,0.049
2018010722,45.0,0.005,0.4,0.012,0.046
2018010723,58.0,0.005,0.5,0.01,0.058
2018010724,59.0,0.005,0.6,0.008,0.061
2018010801,72.0,0.005,0.5,0.008,0.049
2018010802,68.0,0.003,0.6,0.008,0.044
2018010803,37.0,0.003,0.4,0.013,0.031
2018010804,25.0,0.003,0.3,0.017,0.024
2018010805,29.0,0.003,0.4,0.01,0.034
2018010806,59.0,0.003,0.4,0.013,0.03
2018010807,46.0,0.004,0.4,0.01,0.039
2018010808,49.0,0.004,0.4,0.011,0.04
2018010809,75.0,0.005,0.5,0.008,0.055
2018010810,62.0,0.005,0.6,0.008,0.069
2018010811,79.0,0.005,0.6,0.008,0.066
2018010812,63.0,0.005,0.5,0.009,0.056
2018010813,48.0,0.004,0.4,0.012,0.041
2018010814,36.0,0.004,0.4,0.012,0.042
2018010815,44.0,0.004,0.4,0.012,0.041
2018010816,48.0,0.003,0.3,0.019,0.026
2018010817,28.0,0.003,0.3,0.019,0.025
2018010818,40.0,0.003,0.4,0.012,0.033
2018010819,42.0,0.003,0.4,0.014,0.033
2018010820,35.0,0.003,0.4,0.015,0.029
2018010821,48.0,0.003,0.3,0.015,0.029
2018010822,42.0,0.003,0.4,0.016,0.029
2018010823,43.0,0.003,0.4,0.02,0.022
2018010824,38.0,0.003,0.3,0.025,0.017
2018010901,30.0,0.003,0.4,0.032,0.011
2018010902,51.0,0.003,0.4,0.032,0.011
2018010903,40.0,0.003,0.4,0.031,0.011
2018010904,69.0,0.003,0.4,0.031,0.011
2018010905,63.0,0.003,0.4,0.03,0.009
2018010906,50.0,0.003,0.4,0.027,0.013
2018010907,48.0,0.003,0.4,0.025,0.017
2018010908,63.0,0.002,0.4,0.024,0.018
2018010909,61.0,0.002,0.4,0.024,0.018
2018010910,73.0,0.002,0.4,0.023,0.02
2018010911,59.0,0.002,0.4,0.024,0.02
2018010912,37.0,0.003,0.4,0.025,0.019
2018010913,38.0,0.003,0.4,0.026,0.018
2018010914,,,,,
2018010915,,,,,
2018010916,,0.002,0.3,0.026,0.02
2018010917,,0.002,0.3,0.025,0.023
2018010918,,0.002,0.4,0.02,0.029
2018010919,,0.002,0.3,0.022,0.023
2018010920,,0.002,0.3,0.022,0.023
2018010921,,0.002,0.3,0.023,0.022
2018010922,,0.002,0.3,0.021,0.025
2018010923,,0.002,0.3,0.025,0.018
2018010924,,0.002,0.3,0.026,0.013
2018011001,,0.002,0.3,0.029,0.007
2018011002,,0.003,0.3,0.027,0.008
2018011003,,0.003,0.3,0.026,0.01
2018011004,,0.003,0.3,0.027,0.009
2018011005,,0.003,0.3,0.026,0.009
2018011006,,0.002,0.3,0.025,0.011
2018011007,,0.002,0.3,0.019,0.024
2018011008,,0.003,0.3,0.017,0.027
2018011009,,0.003,0.4,0.014,0.036
2018011010,,0.003,0.4,0.013,0.039
2018011011,,0.002,0.4,0.019,0.024
2018011012,,0.002,0.3,0.023,0.018
2018011013,,0.002,0.3,0.022,0.021
2018011014,,0.002,0.3,0.022,0.021
2018011015,,0.002,0.3,0.023,0.017
2018011016,,0.003,0.3,0.023,0.019
2018011017,,0.002,0.3,0.022,0.018
2018011018,,0.002,0.3,0.02,0.02
2018011019,,0.003,0.3,0.019,0.023
2018011020,48.0,0.003,0.3,0.019,0.021
2018011021,46.0,0.003,0.3,0.019,0.021
2018011022,46.0,0.002,0.3,0.021,0.016
2018011023,34.0,0.002,0.3,0.021,0.013
2018011024,27.0,0.002,0.3,0.022,0.012
2018011101,25.0,0.002,0.3,0.023,0.009
2018011102,25.0,0.002,0.3,0.023,0.008
2018011103,26.0,0.002,0.3,0.022,0.008
2018011104,22.0,0.002,0.3,0.022,0.008
2018011105,33.0,0.002,0.3,0.021,0.009
2018011106,29.0,0.003,0.3,0.018,0.013
2018011107,26.0,0.003,0.3,0.015,0.022
2018011108,33.0,0.003,0.3,0.013,0.028
2018011109,39.0,0.003,0.4,0.014,0.029
2018011110,42.0,0.003,0.4,0.015,0.029
2018011111,55.0,0.003,0.3,0.018,0.021
2018011112,52.0,0.003,0.3,0.02,0.019
2018011113,,0.002,0.3,0.022,0.014
2018011114,52.0,0.002,0.3,0.022,0.014
2018011115,48.0,0.002,0.3,0.022,0.016
2018011116,23.0,0.002,0.3,0.022,0.016
2018011117,30.0,0.002,0.3,0.024,0.014
2018011118,28.0,0.002,0.3,0.021,0.02
2018011119,25.0,0.002,0.3,0.02,0.02
2018011120,27.0,0.002,0.3,0.019,0.02
2018011121,30.0,0.002,0.3,0.02,0.018
2018011122,27.0,0.002,0.3,0.021,0.015
2018011123,26.0,0.002,0.3,0.02,0.018
2018011124,33.0,0.002,0.3,0.021,0.014
2018011201,23.0,0.002,0.3,0.023,0.009
2018011202,28.0,0.001,0.3,0.025,0.007
2018011203,30.0,0.002,0.3,0.024,0.008
2018011204,27.0,0.002,0.3,0.024,0.007
2018011205,21.0,0.002,0.3,0.024,0.008
2018011206,24.0,0.002,0.3,0.022,0.011
2018011207,25.0,0.002,0.3,0.018,0.019
2018011208,30.0,0.002,0.3,0.019,0.02
2018011209,32.0,0.002,0.3,0.017,0.028
2018011210,39.0,0.002,0.3,0.018,0.027
2018011211,40.0,0.002,0.3,0.02,0.022
2018011212,53.0,0.002,0.3,0.023,0.015
2018011213,43.0,0.002,0.3,0.023,0.017
2018011214,29.0,0.002,0.3,0.025,0.015
2018011215,30.0,0.002,0.3,0.023,0.02
2018011216,28.0,0.002,0.3,0.024,0.021
2018011217,31.0,0.002,0.3,0.022,0.024
2018011218,26.0,0.002,0.3,0.021,0.026
2018011219,29.0,0.003,0.3,0.017,0.036
2018011220,22.0,0.002,0.3,0.02,0.027
2018011221,29.0,0.002,0.3,0.02,0.026
2018011222,32.0,0.002,0.4,0.017,0.033
2018011223,33.0,0.003,0.4,0.017,0.03
2018011224,26.0,0.003,0.4,0.019,0.025
2018011301,37.0,0.002,0.3,0.021,0.018
2018011302,22.0,0.003,0.3,0.021,0.019
2018011303,24.0,0.002,0.3,0.024,0.012
2018011304,20.0,0.002,0.3,0.025,0.01
2018011305,22.0,0.003,0.3,0.024,0.01
2018011306,29.0,0.003,0.3,0.021,0.016
2018011307,23.0,0.003,0.3,0.016,0.027
2018011308,29.0,0.003,0.4,0.015,0.029
2018011309,26.0,0.003,0.4,0.015,0.03
2018011310,43.0,0.003,0.4,0.017,0.028
2018011311,42.0,0.003,0.4,0.017,0.033
2018011312,51.0,0.003,0.4,0.017,0.036
2018011313,57.0,0.004,0.4,0.018,0.033
2018011314,58.0,0.004,0.4,0.025,0.022
2018011315,56.0,0.004,0.4,0.027,0.021
2018011316,57.0,0.004,0.4,0.025,0.025
2018011317,59.0,0.004,0.4,0.025,0.025
2018011318,67.0,0.004,0.4,0.019,0.034
2018011319,57.0,0.004,0.5,0.013,0.047
2018011320,68.0,0.004,0.5,0.009,0.049
2018011321,65.0,0.004,0.5,0.01,0.046
2018011322,60.0,0.003,0.5,0.012,0.041
2018011323,54.0,0.004,0.5,0.009,0.05
2018011324,70.0,0.004,0.5,0.012,0.039
2018011401,62.0,0.004,0.5,0.01,0.042
2018011402,65.0,0.004,0.6,0.011,0.04
2018011403,71.0,0.003,0.5,0.016,0.03
2018011404,57.0,0.004,0.6,0.01,0.041
2018011405,74.0,0.004,0.6,0.008,0.046
2018011406,65.0,0.004,0.6,0.008,0.049
2018011407,81.0,0.004,0.6,0.007,0.061
2018011408,78.0,0.005,0.7,0.007,0.076
2018011409,91.0,0.004,0.6,0.008,0.072
2018011410,91.0,0.004,0.5,0.01,0.053
2018011411,86.0,0.004,0.5,0.01,0.057
2018011412,84.0,0.005,0.6,0.01,0.067
2018011413,93.0,0.007,0.5,0.013,0.056
2018011414,79.0,0.008,0.4,0.02,0.037
2018011415,56.0,0.007,0.4,0.02,0.038
2018011416,62.0,0.007,0.4,0.02,0.039
2018011417,56.0,0.007,0.4,0.019,0.04
2018011418,67.0,0.006,0.5,0.012,0.051
2018011419,74.0,0.005,0.6,0.011,0.05
2018011420,70.0,0.005,0.6,0.008,0.057
2018011421,60.0,0.006,0.7,0.008,0.066
2018011422,68.0,0.006,0.7,0.008,0.067
2018011423,60.0,0.008,0.5,0.008,0.058
2018011424,63.0,0.007,0.6,0.008,0.06
2018011501,58.0,0.005,0.5,0.008,0.047
2018011502,50.0,0.005,0.7,0.008,0.045
2018011503,60.0,0.005,0.7,0.008,0.053
2018011504,57.0,0.005,0.7,0.008,0.051
2018011505,54.0,0.006,0.6,0.008,0.046
2018011506,51.0,0.005,0.6,0.009,0.046
2018011507,58.0,0.005,0.5,0.013,0.05
2018011508,37.0,0.005,0.4,0.018,0.037
2018011509,40.0,0.005,0.3,0.023,0.034
2018011510,34.0,0.006,0.4,0.02,0.034
2018011511,41.0,0.009,0.5,0.013,0.051
2018011512,66.0,0.008,0.4,0.014,0.05
2018011513,68.0,0.008,0.4,0.021,0.035
2018011514,52.0,0.01,0.4,0.018,0.044
2018011515,64.0,0.01,0.5,0.016,0.049
2018011516,61.0,0.01,0.5,0.013,0.057
2018011517,67.0,0.01,0.5,0.013,0.056
2018011518,70.0,0.01,0.6,0.01,0.065
2018011519,75.0,0.009,0.6,0.008,0.072
2018011520,73.0,0.008,0.7,0.008,0.064
2018011521,65.0,0.009,0.9,0.008,0.091
2018011522,98.0,0.01,1.0,0.008,0.1
2018011523,107.0,0.009,0.8,0.008,0.082
2018011524,79.0,0.009,0.6,0.008,0.066
2018011601,62.0,0.007,0.8,0.008,0.064
2018011602,72.0,0.007,0.8,0.01,0.061
2018011603,66.0,0.005,0.5,0.015,0.041
2018011604,50.0,0.006,0.5,0.011,0.047
2018011605,54.0,0.005,0.4,0.025,0.027
2018011606,40.0,0.005,0.3,0.022,0.032
2018011607,37.0,0.005,0.3,0.017,0.044
2018011608,35.0,0.005,0.4,0.012,0.054
2018011609,56.0,0.008,0.6,0.008,0.103
2018011610,97.0,0.009,0.8,0.008,0.13
2018011611,123.0,0.01,0.8,0.008,0.105
2018011612,98.0,0.009,0.8,0.008,0.106
2018011613,86.0,0.008,0.8,0.008,0.105
2018011614,79.0,0.007,0.7,0.009,0.084
2018011615,69.0,0.007,0.6,0.009,0.084
2018011616,73.0,0.007,0.7,0.008,0.085
2018011617,74.0,0.007,0.7,0.008,0.086
2018011618,64.0,0.007,0.7,0.008,0.092
2018011619,61.0,0.006,0.6,0.008,0.068
2018011620,38.0,0.006,0.5,0.009,0.057
2018011621,39.0,0.005,0.4,0.017,0.035
2018011622,39.0,0.005,0.4,0.02,0.034
2018011623,37.0,0.005,0.4,0.023,0.031
2018011624,32.0,0.004,0.4,0.023,0.029
2018011701,29.0,0.004,0.4,0.027,0.023
2018011702,33.0,0.004,0.4,0.031,0.017
2018011703,27.0,0.004,0.3,0.031,0.018
2018011704,19.0,0.004,0.3,0.033,0.015
2018011705,17.0,0.004,0.3,0.034,0.014
2018011706,24.0,0.005,0.3,0.03,0.019
2018011707,16.0,0.005,0.3,0.02,0.033
2018011708,26.0,0.005,0.3,0.019,0.035
2018011709,29.0,0.004,0.4,0.016,0.04
2018011710,32.0,0.005,0.4,0.013,0.047
2018011711,42.0,0.004,0.4,0.014,0.041
2018011712,29.0,0.004,0.4,0.017,0.033
2018011713,24.0,0.004,0.5,0.014,0.043
2018011714,37.0,0.004,0.5,0.013,0.046
2018011715,53.0,0.004,0.4,0.017,0.038
2018011716,26.0,0.004,0.4,0.017,0.035
2018011717,28.0,0.005,0.4,0.013,0.045
2018011718,35.0,0.005,0.5,0.012,0.047
2018011719,40.0,0.005,0.5,0.009,0.05
2018011720,41.0,0.005,0.5,0.01,0.046
2018011721,38.0,0.005,0.5,0.011,0.045
2018011722,41.0,0.004,0.5,0.012,0.043
2018011723,42.0,0.005,0.5,0.009,0.048
2018011724,40.0,0.005,0.5,0.008,0.046
2018011801,38.0,0.005,0.6,0.008,0.051
2018011802,43.0,0.004,0.4,0.02,0.028
2018011803,34.0,0.004,0.3,0.033,0.01
2018011804,32.0,0.004,0.3,0.031,0.011
2018011805,31.0,0.004,0.4,0.027,0.01
2018011806,40.0,0.004,0.4,0.024,0.014
2018011807,37.0,0.004,0.4,0.026,0.019
2018011808,44.0,0.004,0.4,0.022,0.03
2018011809,64.0,0.004,0.4,0.02,0.037
2018011810,80.0,0.005,0.5,0.017,0.048
2018011811,89.0,0.005,0.4,0.025,0.032
2018011812,74.0,0.005,0.4,0.026,0.031
2018011813,69.0,0.005,0.5,0.026,0.032
2018011814,79.0,0.006,0.5,0.031,0.029
2018011815,84.0,0.007,0.5,0.034,0.032
2018011816,105.0,0.007,0.5,0.033,0.032
2018011817,115.0,,,,
2018011818,116.0,,,,
2018011819,117.0,0.006,0.6,0.016,0.053
2018011820,122.0,0.006,0.7,0.013,0.054
2018011821,124.0,0.006,0.6,0.014,0.048
2018011822,120.0,0.005,0.6,0.014,0.047
2018011823,130.0,0.005,0.6,0.019,0.037
2018011824,126.0,0.005,0.5,0.023,0.029
2018011901,120.0,0.006,0.5,0.031,0.02
2018011902,131.0,0.007,0.5,0.033,0.017
2018011903,136.0,0.007,0.5,0.028,0.019
2018011904,144.0,0.006,0.5,0.029,0.017
2018011905,135.0,0.005,0.5,0.03,0.015
2018011906,115.0,0.005,0.5,0.023,0.024
2018011907,113.0,0.005,0.5,0.013,0.043
2018011908,120.0,0.005,0.5,0.01,0.052
2018011909,118.0,0.005,0.5,0.013,0.052
2018011910,126.0,0.005,0.6,0.011,0.058
2018011911,130.0,0.005,0.5,0.01,0.058
2018011912,119.0,0.005,0.5,0.014,0.05
2018011913,103.0,0.006,0.4,0.016,0.045
2018011914,83.0,0.008,0.4,0.015,0.05
2018011915,82.0,0.005,0.4,0.021,0.038
2018011916,74.0,0.005,0.4,0.021,0.035
2018011917,65.0,0.004,0.3,0.019,0.035
2018011918,50.0,0.005,0.4,0.015,0.041
2018011919,54.0,0.006,0.4,0.011,0.051
2018011920,67.0,0.005,0.5,0.008,0.055
2018011921,67.0,0.005,0.4,0.01,0.046
2018011922,63.0,0.005,0.4,0.011,0.04
2018011923,60.0,0.005,0.4,0.012,0.039
2018011924,65.0,0.004,0.4,0.018,0.028
2018012001,54.0,0.004,0.4,0.023,0.02
2018012002,49.0,0.004,0.3,0.023,0.019
2018012003,52.0,0.004,0.4,0.021,0.021
2018012004,45.0,0.005,0.4,0.012,0.039
2018012005,43.0,0.004,0.4,0.013,0.033
2018012006,51.0,0.005,0.4,0.013,0.037
2018012007,57.0,0.006,0.5,0.008,0.067
2018012008,78.0,0.005,0.4,0.01,0.051
2018012009,68.0,0.004,0.4,0.016,0.037
2018012010,71.0,0.005,0.4,0.024,0.026
2018012011,105.0,0.006,0.4,0.024,0.034
2018012012,135.0,0.006,0.5,0.027,0.031
2018012013,118.0,0.006,0.5,0.028,0.03
2018012014,115.0,0.006,0.4,0.031,0.027
2018012015,118.0,0.007,0.4,0.032,0.026
2018012016,103.0,0.008,0.4,0.031,0.031
2018012017,98.0,0.007,0.5,0.027,0.034
2018012018,111.0,0.007,0.5,0.02,0.046
2018012019,115.0,0.007,0.5,0.018,0.048
2018012020,122.0,0.007,0.6,0.018,0.045
2018012021,129.0,0.007,0.6,0.019,0.042
2018012022,112.0,0.007,0.7,0.011,0.062
2018012023,121.0,0.007,0.7,0.013,0.065
2018012024,134.0,0.006,0.5,0.026,0.029
2018012101,111.0,0.006,0.5,0.038,0.015
2018012102,113.0,0.006,0.5,0.037,0.013
2018012103,108.0,0.005,0.5,0.034,0.014
2018012104,107.0,0.005,0.4,0.034,0.013
2018012105,91.0,0.004,0.4,0.035,0.01
2018012106,82.0,0.004,0.4,0.032,0.014
2018012107,83.0,0.005,0.5,0.016,0.04
2018012108,94.0,0.005,0.5,0.011,0.052
2018012109,82.0,0.005,0.5,0.01,0.052
2018012110,93.0,0.005,0.5,0.012,0.051
2018012111,103.0,0.005,0.5,0.018,0.042
2018012112,84.0,0.005,0.4,0.021,0.036
2018012113,76.0,0.005,0.4,0.023,0.034
2018012114,74.0,0.01,0.4,0.022,0.038
2018012115,80.0,0.012,0.4,0.027,0.034
2018012116,84.0,0.011,0.4,0.028,0.037
2018012117,93.0,0.009,0.4,0.025,0.04
2018012118,85.0,0.009,0.5,0.022,0.041
2018012119,91.0,0.008,0.5,0.015,0.051
2018012120,89.0,0.007,0.5,0.017,0.045
2018012121,79.0,0.006,0.5,0.015,0.045
2018012122,79.0,0.006,0.5,0.014,0.049
2018012123,76.0,0.006,0.5,0.015,0.043
2018012124,77.0,0.005,0.5,0.019,0.038
2018012201,66.0,0.005,0.5,0.022,0.028
2018012202,53.0,0.005,0.4,0.025,0.024
2018012203,63.0,0.005,0.4,0.027,0.021
2018012204,62.0,0.005,0.4,0.029,0.019
2018012205,55.0,0.005,0.4,0.03,0.018
2018012206,55.0,0.005,0.4,0.025,0.027
2018012207,58.0,0.005,0.4,0.027,0.024
2018012208,55.0,0.005,0.4,0.019,0.035
2018012209,62.0,0.005,0.4,0.023,0.033
2018012210,60.0,0.006,0.4,0.018,0.043
2018012211,83.0,0.006,0.4,0.018,0.041
2018012212,86.0,0.006,0.4,0.02,0.037
2018012213,90.0,0.006,0.4,0.026,0.03
2018012214,60.0,0.005,0.4,0.027,0.03
2018012215,63.0,0.005,0.4,0.029,0.029
2018012216,55.0,0.007,0.5,0.016,0.054
2018012217,61.0,0.007,0.4,0.016,0.05
2018012218,78.0,0.008,0.4,0.025,0.035
2018012219,68.0,0.007,0.5,0.015,0.049
2018012220,77.0,0.007,0.5,0.012,0.052
2018012221,74.0,0.009,0.5,0.016,0.045
2018012222,78.0,0.007,0.5,0.017,0.046
2018012223,77.0,0.007,0.4,0.029,0.028
2018012224,78.0,0.006,0.5,0.033,0.02
2018012301,91.0,0.005,0.5,0.035,0.014
2018012302,86.0,0.004,0.5,0.035,0.012
2018012303,60.0,0.004,0.5,0.036,0.01
2018012304,57.0,0.004,0.5,0.035,0.01
2018012305,45.0,0.004,0.4,0.033,0.009
2018012306,46.0,0.003,0.4,0.03,0.011
2018012307,49.0,0.003,0.4,0.026,0.019
2018012308,55.0,0.003,0.4,0.024,0.02
2018012309,51.0,0.003,0.3,0.019,0.028
2018012310,45.0,0.003,0.3,0.022,0.022
2018012311,39.0,0.003,0.3,0.023,0.024
2018012312,40.0,0.003,0.3,0.024,0.025
2018012313,45.0,0.003,0.3,0.026,0.018
2018012314,52.0,0.003,0.3,0.026,0.019
2018012315,38.0,0.003,0.3,0.027,0.018
2018012316,42.0,,,,
2018012317,38.0,0.003,0.3,0.027,0.018
2018012318,31.0,0.003,0.3,0.023,0.023
2018012319,36.0,0.003,0.3,0.02,0.028
2018012320,33.0,0.003,0.3,0.02,0.025
2018012321,37.0,0.003,0.3,0.02,0.023
2018012322,30.0,0.003,0.3,0.022,0.02
2018012323,28.0,0.003,0.3,0.021,0.019
2018012324,32.0,0.003,0.3,0.023,0.016
2018012401,33.0,0.002,0.3,0.025,0.01
2018012402,30.0,0.002,0.3,0.025,0.009
2018012403,25.0,0.002,0.3,0.024,0.009
2018012404,28.0,0.002,0.3,0.025,0.009
2018012405,28.0,0.003,0.3,0.025,0.008
2018012406,26.0,0.002,0.3,0.023,0.011
2018012407,31.0,0.002,0.3,0.022,0.014
2018012408,32.0,0.002,0.3,0.023,0.016
2018012409,54.0,0.002,0.3,0.024,0.016
2018012410,56.0,0.002,0.3,0.024,0.016
2018012411,39.0,0.002,0.3,0.023,0.018
2018012412,36.0,0.002,0.3,0.023,0.019
